age_years,gender_id,district_id,police_station_id,initial_gravity_offence_id,initial_crime_major_head_id,initial_crime_minor_head_id,initial_hour_of_day,initial_day_of_week,initial_month,initial_is_weekend,initial_is_night_time,initial_co_offender_count,recidivism_flag
48,2,17,6,2,5,9,20,6,2,1,0,1,0
54,2,20,9,1,3,4,13,6,9,1,0,1,0
57,2,16,4,1,1,5,20,2,3,0,0,1,1
61,2,12,14,1,1,6,17,0,2,0,0,1,0
30,3,18,13,1,2,2,6,1,3,0,0,1,1
40,3,10,15,2,3,8,6,2,11,0,0,3,0
42,3,8,3,1,3,8,19,4,9,0,0,3,0
45,3,9,10,2,2,12,18,3,4,0,0,2,0
62,3,1,19,1,1,5,23,4,2,0,1,1,0
66,3,19,7,1,2,2,2,0,8,0,1,1,0
73,3,13,2,2,5,9,21,4,6,0,0,2,0
30,1,18,13,1,1,6,5,5,11,1,1,3,1
41,1,8,3,1,4,10,9,3,3,0,0,1,0
42,1,1,19,2,1,7,4,0,2,0,1,1,0
55,1,4,11,1,4,10,14,6,1,1,0,2,0
59,1,15,1,1,5,11,12,5,6,1,0,1,0
70,1,9,10,2,4,10,15,5,5,1,0,1,0
30,2,3,8,1,2,12,5,5,4,1,1,3,1
52,2,19,7,2,5,11,21,3,5,0,0,1,0
54,2,10,15,2,2,2,9,4,9,0,0,1,0
71,2,17,6,2,3,8,19,6,10,1,0,1,0
30,3,20,9,1,2,12,11,6,4,1,0,1,1
48,3,17,6,2,2,12,17,3,6,0,0,1,0
56,3,10,15,2,2,12,1,0,6,0,1,3,0
57,3,7,20,1,1,6,5,4,8,0,1,2,0
60,3,17,6,2,5,9,21,0,11,0,0,2,0
70,3,5,16,1,1,5,3,1,6,0,1,3,0
20,1,19,7,2,4,10,6,6,2,1,0,1,0
22,1,19,7,2,1,5,9,6,11,1,0,1,0
23,1,20,9,2,5,9,3,0,4,0,1,2,0
26,1,7,20,2,5,9,21,1,8,0,0,2,0
29,1,14,12,1,5,9,23,5,8,1,1,1,0
30,1,16,4,1,3,8,1,3,8,0,1,1,1
32,1,11,17,1,1,6,21,2,4,0,0,3,0
33,1,4,11,1,3,8,1,3,2,0,1,3,0
70,1,2,5,2,1,6,5,5,2,1,1,2,0
21,2,11,17,1,4,10,6,0,7,0,0,3,0
30,2,13,2,1,5,1,17,6,6,1,0,1,1
37,2,16,4,1,3,4,7,4,2,0,0,3,0
61,2,18,13,1,2,2,1,5,9,1,1,1,0
30,3,20,9,2,3,8,8,2,1,0,0,1,1
32,3,10,15,1,1,7,12,6,12,1,0,3,0
47,3,16,4,2,5,11,20,1,9,0,0,1,0
62,3,1,19,1,1,7,12,6,7,1,0,3,0
30,1,15,1,2,2,12,18,1,12,0,0,3,1
38,1,6,18,1,2,3,5,0,1,0,1,2,0
70,1,10,15,1,4,10,23,3,6,0,1,3,0
75,1,10,15,2,2,12,7,2,8,0,0,3,0
23,2,1,19,2,5,1,19,6,9,1,0,2,0
30,2,1,19,1,5,9,10,4,7,0,0,2,1
32,2,2,5,2,4,10,10,5,7,1,0,2,0
35,2,7,20,2,1,7,17,0,2,0,0,1,0
37,2,20,9,2,2,3,7,6,2,1,0,2,0
41,2,18,13,2,1,6,4,5,8,1,1,2,0
42,2,9,10,2,5,1,22,6,3,1,1,2,0
68,2,3,8,2,2,12,1,4,7,0,1,1,0
23,3,16,4,2,3,8,19,0,5,0,0,2,0
24,3,13,2,1,2,2,16,3,2,0,0,2,0
29,3,15,1,2,5,11,17,1,8,0,0,2,0
30,3,13,2,2,2,12,22,5,4,1,1,2,1
44,3,16,4,1,2,12,12,3,11,0,0,1,0
50,3,14,12,2,4,10,6,5,5,1,0,2,0
70,3,9,10,2,5,9,23,5,5,1,1,2,0
26,1,20,9,2,3,4,7,1,4,0,0,2,0
27,1,15,1,1,3,8,19,0,4,0,0,2,0
30,1,8,3,2,5,11,13,0,12,0,0,1,1
40,1,16,4,2,5,1,21,5,4,1,0,1,0
23,2,5,16,2,2,2,16,0,8,0,0,2,0
30,2,8,3,2,4,10,9,6,1,1,0,2,1
31,2,3,8,1,3,4,2,4,9,0,1,1,0
35,2,16,4,2,2,12,8,2,5,0,0,1,0
48,2,19,7,1,3,8,22,0,7,0,1,1,0
49,2,15,1,2,2,3,4,3,2,0,1,1,0
66,2,14,12,1,3,8,8,3,3,0,0,3,0
68,2,12,14,2,3,4,7,3,3,0,0,1,0
71,2,12,14,2,4,10,2,5,8,1,1,2,0
23,3,13,2,1,5,1,12,6,7,1,0,2,0
30,3,6,18,2,5,1,21,5,2,1,0,3,1
46,3,9,10,1,5,9,5,4,10,0,1,1,0
50,3,3,8,1,3,4,10,6,4,1,0,3,0
52,3,18,13,1,4,10,12,0,4,0,0,2,0
53,3,17,6,1,4,10,19,0,10,0,0,1,1
56,3,17,6,1,5,1,10,6,8,1,0,2,0
58,3,20,9,2,4,10,16,6,9,1,0,1,0
59,3,10,15,1,1,7,18,3,2,0,0,1,0
72,3,16,4,2,5,11,8,0,4,0,0,2,0
19,1,15,1,2,4,10,11,6,1,1,0,3,0
26,1,17,6,1,1,6,2,3,9,0,1,2,0
30,1,13,2,2,4,10,10,2,3,0,0,1,1
32,1,12,14,2,5,11,17,4,5,0,0,1,0
34,1,3,8,1,2,3,6,3,6,0,0,1,0
44,1,19,7,1,5,9,5,2,10,0,1,2,0
68,1,5,16,1,3,8,22,1,7,0,1,3,0
75,1,12,14,1,3,4,23,4,1,0,1,3,0
30,2,14,12,1,5,1,12,0,11,0,0,1,1
34,2,16,4,2,2,3,17,6,7,1,0,3,0
35,2,4,11,2,3,4,17,4,8,0,0,1,0
41,2,13,2,1,2,12,4,3,12,0,1,3,0
60,2,19,7,2,3,4,1,2,2,0,1,3,0
68,2,16,4,1,3,8,13,4,7,0,0,1,0
71,2,20,9,2,5,1,22,2,7,0,1,1,0
26,3,4,11,2,2,2,17,1,9,0,0,1,0
28,3,1,19,1,3,8,2,0,9,0,1,2,0
30,3,2,5,2,1,5,8,1,6,0,0,3,1
43,3,10,15,1,5,9,19,2,11,0,0,2,0
51,3,3,8,2,1,5,8,6,3,1,0,1,0
71,3,10,15,2,2,3,21,3,1,0,0,2,0
73,3,19,7,1,3,8,15,0,2,0,0,3,0
74,3,7,20,2,1,5,12,1,1,0,0,2,0
30,1,12,14,2,2,3,11,2,4,0,0,1,1
57,1,15,1,2,5,9,7,1,10,0,0,1,0
61,1,20,9,1,3,4,16,3,7,0,0,2,0
62,1,15,1,1,1,5,21,1,8,0,0,1,0
29,2,2,5,1,3,4,12,4,3,0,0,1,0
30,2,20,9,1,4,10,8,6,10,1,0,2,1
38,2,20,9,2,2,2,14,3,7,0,0,1,0
44,2,5,16,2,5,9,18,0,5,0,0,2,0
66,2,4,11,1,5,1,11,3,8,0,0,1,0
69,2,8,3,2,1,5,3,1,7,0,1,1,0
72,2,17,6,2,1,7,22,2,11,0,1,2,0
75,2,20,9,1,2,12,15,5,8,1,0,2,0
24,3,5,16,1,5,11,5,1,2,0,1,1,0
25,3,17,6,1,2,3,16,6,10,1,0,1,0
27,3,5,16,2,2,12,0,4,5,0,1,1,0
30,3,11,17,1,5,11,5,6,12,1,1,1,0
32,3,11,17,2,1,7,14,0,7,0,0,3,0
53,3,9,10,2,1,5,15,3,6,0,0,2,0
56,3,20,9,1,2,3,7,5,6,1,0,3,1
63,3,5,16,1,5,9,10,2,12,0,0,2,0
68,3,5,16,1,3,4,0,1,3,0,1,1,1
70,3,17,6,1,2,3,14,1,9,0,0,1,0
19,1,3,8,2,3,8,10,3,9,0,0,2,0
30,1,20,9,1,3,4,5,6,7,1,1,2,1
37,1,4,11,2,2,2,12,1,11,0,0,1,0
40,1,4,11,1,1,5,12,0,5,0,0,1,0
47,1,6,18,1,5,9,19,0,1,0,0,2,0
53,1,12,14,2,5,11,17,4,1,0,0,1,0
58,1,14,12,2,3,8,21,4,5,0,0,2,0
62,1,14,12,2,3,4,8,0,7,0,0,2,0
69,1,7,20,1,2,12,12,5,9,1,0,1,0
30,2,17,6,2,1,6,23,2,3,0,1,3,1
36,2,2,5,1,3,8,16,1,3,0,0,1,0
43,2,11,17,2,3,8,14,1,1,0,0,2,0
52,2,17,6,1,2,2,8,2,2,0,0,1,0
58,2,1,19,2,2,12,16,3,8,0,0,2,0
63,2,11,17,2,2,2,13,5,7,1,0,1,0
67,2,15,1,2,2,12,17,1,5,0,0,3,0
30,3,7,20,2,5,9,12,1,1,0,0,3,1
31,3,20,9,2,2,3,2,4,6,0,1,1,0
35,3,6,18,2,3,4,9,3,11,0,0,2,0
41,3,16,4,2,2,3,11,2,1,0,0,2,0
52,3,11,17,2,1,5,18,2,4,0,0,1,0
56,3,8,3,2,2,2,21,3,8,0,0,2,0
25,1,14,12,2,2,3,11,2,7,0,0,3,0
30,1,17,6,1,3,4,2,6,5,1,1,2,1
33,1,7,20,2,2,3,8,6,6,1,0,2,0
43,1,10,15,2,3,8,22,1,4,0,1,2,0
58,1,12,14,1,3,4,8,2,3,0,0,1,0
66,1,4,11,1,1,6,23,0,5,0,1,3,0
74,1,15,1,2,5,9,4,1,10,0,1,2,0
24,2,13,2,1,4,10,9,6,6,1,0,1,0
28,2,17,6,1,4,10,13,3,1,0,0,1,0
30,2,15,1,2,3,4,18,5,1,1,0,3,1
39,2,14,12,1,1,6,20,2,2,0,0,2,0
44,2,3,8,1,1,5,13,4,8,0,0,1,0
57,2,7,20,1,5,9,7,6,10,1,0,2,0
69,2,10,15,2,1,7,10,0,11,0,0,1,0
73,2,18,13,2,3,8,20,6,9,1,0,1,0
75,2,10,15,1,2,2,19,6,8,1,0,1,0
30,3,15,1,1,2,2,2,4,1,0,1,1,1
32,3,2,5,2,5,1,0,5,7,1,1,2,0
40,3,5,16,1,5,11,15,3,9,0,0,3,0
50,3,16,4,2,1,5,14,4,3,0,0,1,0
57,3,12,14,2,5,1,10,0,4,0,0,1,0
69,3,7,20,1,1,5,7,6,2,1,0,1,0
75,3,13,2,2,5,9,23,0,9,0,1,1,0
30,1,6,18,1,1,7,2,0,1,0,1,2,1
31,1,6,18,1,2,12,19,5,7,1,0,1,0
34,1,19,7,2,2,2,8,6,7,1,0,1,0
45,1,7,20,1,5,9,20,5,4,1,0,2,0
46,1,6,18,1,2,12,4,0,3,0,1,1,0
51,1,12,14,1,5,1,3,4,5,0,1,2,0
56,1,13,2,1,5,9,15,6,12,1,0,3,0
30,2,10,15,1,2,3,21,4,12,0,0,2,1
38,2,8,3,2,2,12,23,4,9,0,1,1,0
48,2,5,16,1,1,5,23,5,7,1,1,1,0
50,2,5,16,2,2,12,17,1,8,0,0,2,0
70,2,6,18,2,5,1,20,5,12,1,0,2,1
74,2,12,14,2,1,6,4,6,6,1,1,1,0
25,3,4,11,1,5,1,22,5,8,1,1,3,0
30,3,3,8,2,1,7,9,5,3,1,0,3,1
34,3,5,16,2,4,10,20,6,12,1,0,1,0
47,3,2,5,2,3,4,19,4,1,0,0,1,0
48,3,6,18,2,4,10,4,2,3,0,1,2,0
53,3,3,8,1,5,11,0,5,6,1,1,3,0
54,3,13,2,1,5,9,21,0,10,0,0,1,0
55,3,3,8,2,5,11,11,4,3,0,0,2,0
58,3,1,19,2,4,10,11,5,9,1,0,3,0
60,3,5,16,2,2,3,16,6,6,1,0,2,0
65,3,18,13,2,1,7,21,4,10,0,0,2,0
67,3,13,2,2,2,3,10,4,3,0,0,2,1
70,3,7,20,2,3,4,9,3,3,0,0,2,0
30,1,15,1,2,5,1,13,3,2,0,0,2,1
54,1,3,8,1,3,8,12,4,10,0,0,2,0
56,1,18,13,1,3,8,20,4,3,0,0,3,0
61,1,14,12,1,5,11,17,2,12,0,0,1,1
63,1,14,12,1,1,5,23,0,5,0,1,3,0
73,1,6,18,1,1,5,14,5,10,1,0,2,0
30,2,17,6,2,5,1,21,2,9,0,0,3,1
47,2,6,18,1,1,6,14,2,9,0,0,3,1
59,2,5,16,2,3,8,19,2,2,0,0,1,0
65,2,16,4,2,2,3,22,0,1,0,1,3,0
67,2,16,4,1,3,4,21,3,4,0,0,2,0
21,3,5,16,1,5,1,5,0,11,0,1,2,0
24,3,1,19,1,1,5,14,3,2,0,0,3,1
25,3,16,4,1,2,3,21,0,10,0,0,3,0
26,3,16,4,2,3,4,11,4,10,0,0,3,0
29,3,2,5,1,5,9,12,5,4,1,0,1,0
30,3,3,8,1,1,6,4,2,1,0,1,1,1
33,3,2,5,2,1,6,4,1,8,0,1,1,0
52,3,2,5,1,2,3,16,2,9,0,0,2,0
56,3,1,19,2,5,9,11,1,5,0,0,2,0
67,3,7,20,1,2,2,8,0,11,0,0,2,0
20,1,11,17,1,1,7,8,1,8,0,0,3,0
30,1,5,16,2,1,5,16,6,7,1,0,1,1
41,1,5,16,2,4,10,1,4,6,0,1,1,0
47,1,5,16,2,2,2,9,1,7,0,0,1,0
61,1,15,1,1,2,3,13,1,8,0,0,1,0
66,1,15,1,1,2,3,10,3,4,0,0,1,0
70,1,2,5,2,5,9,16,4,10,0,0,1,0
18,2,16,4,2,5,11,3,3,4,0,1,1,0
22,2,16,4,1,2,2,11,1,4,0,0,1,0
30,2,13,2,2,3,4,14,6,5,1,0,2,1
42,2,4,11,1,2,3,16,5,8,1,0,1,0
44,2,20,9,2,1,7,18,0,10,0,0,3,0
55,2,17,6,2,1,7,10,2,12,0,0,1,0
30,3,10,15,2,1,7,18,6,8,1,0,1,1
34,3,4,11,1,1,5,11,2,3,0,0,1,0
42,3,1,19,1,5,9,15,3,4,0,0,1,0
57,3,14,12,2,2,12,17,6,1,1,0,2,0
75,3,6,18,1,5,1,16,0,9,0,0,2,0
30,1,4,11,2,2,2,2,0,10,0,1,3,1
45,1,5,16,2,2,2,5,5,7,1,1,1,0
73,1,5,16,2,1,6,5,2,7,0,1,1,0
27,2,7,20,1,1,5,19,4,8,0,0,3,0
30,2,11,17,2,1,5,4,2,7,0,1,2,1
37,2,13,2,2,3,8,19,1,6,0,0,1,0
41,2,4,11,2,4,10,11,1,5,0,0,1,0
68,2,16,4,1,2,3,12,3,3,0,0,2,0
74,2,11,17,2,2,12,18,0,11,0,0,3,0
30,3,8,3,2,2,12,18,4,6,0,0,1,1
34,3,17,6,1,2,2,21,5,9,1,0,2,0
42,3,19,7,2,1,7,10,5,12,1,0,2,1
45,3,16,4,2,5,1,16,0,9,0,0,2,0
47,3,1,19,2,3,4,22,0,2,0,1,1,0
52,3,10,15,2,1,7,16,2,7,0,0,2,0
53,3,15,1,2,5,1,0,1,2,0,1,3,0
57,3,4,11,1,4,10,23,2,5,0,1,1,0
61,3,10,15,2,2,3,4,6,1,1,1,2,1
65,3,10,15,2,3,4,2,5,7,1,1,2,0
21,1,8,3,1,1,7,12,1,5,0,0,2,0
25,1,11,17,2,1,5,22,2,4,0,1,1,1
30,1,12,14,2,4,10,18,4,2,0,0,3,1
33,1,17,6,1,3,4,19,0,3,0,0,3,0
38,1,3,8,2,5,9,8,3,1,0,0,1,0
60,1,9,10,2,3,4,16,0,12,0,0,2,0
69,1,12,14,1,2,12,17,1,10,0,0,1,0
75,1,15,1,1,4,10,1,6,8,1,1,1,0
18,2,16,4,1,1,7,17,2,4,0,0,1,0
30,2,7,20,2,2,2,8,1,3,0,0,1,1
40,2,9,10,2,2,3,16,0,8,0,0,2,0
41,2,20,9,1,1,6,21,1,3,0,0,2,0
42,2,8,3,1,2,2,9,4,1,0,0,1,0
44,2,8,3,1,1,7,0,4,2,0,1,1,0
62,2,6,18,2,4,10,9,4,5,0,0,3,0
63,2,18,13,1,2,2,6,0,2,0,0,2,0
66,2,16,4,1,2,3,7,6,3,1,0,3,0
73,2,12,14,1,1,5,22,4,7,0,1,1,0
29,3,4,11,1,3,8,0,3,10,0,1,1,0
30,3,17,6,2,2,12,16,3,4,0,0,1,1
34,3,18,13,2,2,2,18,1,1,0,0,1,0
35,3,14,12,1,5,9,16,6,4,1,0,1,1
46,3,3,8,1,5,9,18,6,2,1,0,1,0
71,3,10,15,2,2,2,19,3,12,0,0,1,0
75,3,11,17,2,1,7,0,0,9,0,1,1,0
24,1,7,20,1,5,9,7,6,11,1,0,1,0
27,1,4,11,1,2,12,16,3,11,0,0,3,0
28,1,12,14,1,5,9,19,3,1,0,0,1,0
30,1,14,12,2,1,6,19,1,7,0,0,1,1
31,1,19,7,2,1,6,11,0,12,0,0,2,0
33,1,20,9,1,2,12,4,4,12,0,1,3,0
49,1,17,6,1,2,3,15,0,7,0,0,1,1
58,1,20,9,1,2,2,9,0,8,0,0,1,0
66,1,19,7,1,1,7,15,5,4,1,0,1,0
30,2,2,5,1,5,1,11,6,2,1,0,2,1
31,2,14,12,2,5,1,19,3,9,0,0,1,0
33,2,7,20,1,3,4,4,6,11,1,1,1,0
34,2,2,5,2,2,12,21,2,7,0,0,1,0
38,2,15,1,1,3,4,9,4,4,0,0,1,0
52,2,16,4,1,4,10,6,2,3,0,0,2,0
59,2,10,15,1,1,5,6,6,1,1,0,2,0
66,2,9,10,1,2,12,2,0,7,0,1,3,0
74,2,10,15,1,2,12,13,0,12,0,0,2,0
18,3,16,4,1,1,5,8,5,9,1,0,3,0
29,3,9,10,2,5,11,4,1,3,0,1,2,0
30,3,15,1,1,2,2,6,5,2,1,0,1,1
35,3,13,2,1,5,9,22,1,7,0,1,1,0
49,3,6,18,1,1,7,19,4,10,0,0,1,0
53,3,4,11,2,5,9,16,0,6,0,0,2,0
60,3,16,4,2,2,2,1,5,7,1,1,2,0
18,1,1,19,1,1,7,21,1,4,0,0,2,0
22,1,10,15,2,4,10,21,0,3,0,0,1,0
24,1,10,15,2,1,6,18,0,3,0,0,1,1
30,1,13,2,2,4,10,0,0,3,0,1,2,1
42,1,7,20,2,1,6,1,1,1,0,1,2,0
69,1,16,4,1,5,9,13,4,8,0,0,3,0
30,2,10,15,2,2,12,17,5,4,1,0,1,1
39,2,7,20,1,4,10,4,1,12,0,1,2,0
48,2,3,8,1,5,9,15,2,8,0,0,1,0
49,2,2,5,1,3,8,17,3,7,0,0,1,0
53,2,6,18,2,2,3,4,3,6,0,1,1,0
64,2,9,10,1,5,9,4,5,8,1,1,2,0
66,2,17,6,1,3,8,22,0,8,0,1,1,0
69,2,14,12,2,1,5,13,5,4,1,0,2,0
71,2,11,17,1,1,5,18,0,10,0,0,1,0
72,2,14,12,1,2,3,19,2,1,0,0,1,1
73,2,9,10,1,3,8,16,6,11,1,0,1,0
30,3,18,13,1,2,3,22,2,2,0,1,3,1
31,3,3,8,1,1,6,17,0,3,0,0,2,0
40,3,15,1,2,1,5,22,4,11,0,1,1,0
43,3,15,1,1,1,7,21,4,3,0,0,1,0
44,3,15,1,1,3,4,14,0,1,0,0,1,0
45,3,4,11,2,5,11,22,2,10,0,1,1,0
51,3,4,11,2,4,10,2,6,10,1,1,2,0
73,3,2,5,2,1,7,8,6,4,1,0,1,0
20,1,4,11,1,1,6,0,0,12,0,1,2,0
30,1,11,17,1,2,2,7,3,1,0,0,1,1
34,1,20,9,1,3,4,5,6,7,1,1,2,1
43,1,13,2,2,2,2,22,6,9,1,1,2,0
51,1,9,10,1,4,10,20,5,2,1,0,1,0
54,1,13,2,1,5,9,12,6,8,1,0,1,0
59,1,20,9,2,3,4,19,6,8,1,0,2,0
60,1,9,10,1,2,12,21,1,2,0,0,3,0
22,2,17,6,1,3,4,22,1,12,0,1,2,1
30,2,5,16,1,2,3,1,5,1,1,1,2,1
38,2,11,17,2,5,11,20,0,8,0,0,1,0
41,2,2,5,2,4,10,7,6,1,1,0,3,0
46,2,13,2,1,3,4,5,6,12,1,1,1,0
47,2,1,19,2,1,6,21,1,9,0,0,1,0
57,2,19,7,1,1,6,5,3,7,0,1,2,0
66,2,6,18,2,2,12,10,6,9,1,0,1,0
26,3,1,19,2,2,3,1,1,7,0,1,2,0
30,3,3,8,2,3,8,1,0,7,0,1,3,1
36,3,10,15,2,3,4,7,4,3,0,0,1,0
38,3,10,15,1,1,7,17,5,9,1,0,1,0
42,3,3,8,2,3,8,1,0,7,0,1,3,0
48,3,17,6,1,2,2,15,4,1,0,0,2,0
49,3,7,20,1,2,3,3,2,6,0,1,2,0
54,3,20,9,2,1,5,9,0,5,0,0,3,0
56,3,6,18,1,2,2,6,1,8,0,0,1,0
57,3,10,15,1,3,4,1,1,5,0,1,2,0
68,3,6,18,1,1,7,11,5,9,1,0,1,0
74,3,3,8,1,4,10,0,3,8,0,1,1,1
20,1,18,13,2,2,3,11,0,6,0,0,1,0
28,1,2,5,2,2,12,14,5,5,1,0,1,0
30,1,7,20,1,1,7,5,6,3,1,1,3,1
34,1,8,3,2,4,10,21,2,4,0,0,2,0
38,1,5,16,1,2,3,3,2,5,0,1,1,0
40,1,10,15,2,2,3,23,1,4,0,1,1,0
41,1,13,2,1,2,3,11,3,8,0,0,1,0
72,1,17,6,2,1,6,11,5,8,1,0,1,0
75,1,19,7,2,2,2,5,6,5,1,1,3,0
28,2,20,9,1,1,5,22,3,5,0,1,2,0
30,2,12,14,2,1,6,22,6,6,1,1,3,1
40,2,5,16,1,3,4,2,5,3,1,1,3,0
42,2,17,6,2,2,12,16,6,12,1,0,2,0
46,2,10,15,2,2,3,2,5,2,1,1,2,0
58,2,13,2,1,2,2,19,0,3,0,0,1,0
66,2,1,19,1,5,1,19,4,12,0,0,1,0
74,2,18,13,2,5,9,11,5,1,1,0,2,0
75,2,2,5,1,3,8,1,0,1,0,1,1,0
30,3,16,4,1,3,4,21,3,4,0,0,2,1
37,3,3,8,2,3,8,20,1,2,0,0,1,0
65,3,15,1,2,5,9,6,4,10,0,0,3,1
75,3,6,18,1,5,1,10,2,8,0,0,1,0
26,1,3,8,2,5,1,2,2,10,0,1,1,0
30,1,16,4,1,3,8,2,6,6,1,1,2,1
41,1,10,15,1,3,8,16,1,4,0,0,2,0
44,1,6,18,1,3,4,22,4,10,0,1,1,0
60,1,13,2,1,1,7,20,2,7,0,0,2,0
63,1,5,16,1,2,2,3,1,11,0,1,1,0
70,1,18,13,1,3,8,15,1,2,0,0,3,0
28,2,14,12,2,2,2,23,4,7,0,1,2,0
30,2,11,17,2,1,7,19,5,1,1,0,1,1
37,2,2,5,1,1,5,8,4,6,0,0,3,0
49,2,15,1,1,5,1,11,6,11,1,0,1,0
30,3,17,6,2,4,10,17,1,5,0,0,2,1
31,3,18,13,1,1,5,22,6,3,1,1,1,0
33,3,14,12,2,2,12,23,3,7,0,1,3,0
35,3,20,9,2,3,4,15,5,7,1,0,1,0
38,3,5,16,2,5,9,14,1,8,0,0,1,0
39,3,11,17,1,3,8,7,6,11,1,0,3,0
50,3,14,12,2,5,1,9,4,2,0,0,1,0
69,3,4,11,2,1,5,11,2,8,0,0,1,0
75,3,15,1,2,1,6,22,3,1,0,1,2,0
28,1,1,19,2,1,6,15,5,6,1,0,2,0
30,1,2,5,2,3,8,0,6,9,1,1,1,1
55,1,11,17,1,3,8,3,1,11,0,1,1,0
30,2,13,2,2,5,9,1,0,2,0,1,2,1
40,2,16,4,1,3,8,1,2,4,0,1,2,0
64,2,13,2,1,2,2,11,5,7,1,0,2,0
67,2,17,6,2,5,11,18,1,11,0,0,3,0
71,2,13,2,1,1,5,23,1,10,0,1,3,0
18,3,2,5,1,1,5,16,4,8,0,0,1,0
30,3,14,12,2,5,11,2,0,1,0,1,1,1
37,3,9,10,1,2,2,19,2,2,0,0,2,0
45,3,6,18,2,3,4,2,0,6,0,1,3,0
47,3,18,13,1,1,5,21,2,8,0,0,1,0
48,3,15,1,2,4,10,14,5,10,1,0,3,0
49,3,20,9,1,4,10,8,6,10,1,0,2,0
75,3,18,13,1,5,1,8,6,5,1,0,1,0
25,1,14,12,1,1,5,10,0,4,0,0,3,0
30,1,1,19,2,3,4,14,2,1,0,0,1,0
34,1,16,4,1,5,9,15,2,3,0,0,2,0
42,1,11,17,2,1,5,4,2,7,0,1,2,0
44,1,17,6,1,2,12,23,5,1,1,1,3,0
46,1,10,15,2,5,9,7,4,7,0,0,1,0
57,1,7,20,1,1,7,20,4,4,0,0,1,0
58,1,3,8,2,4,10,15,3,6,0,0,2,0
67,1,17,6,2,2,3,7,4,6,0,0,2,0
24,2,20,9,1,5,9,14,3,8,0,0,2,0
30,2,9,10,1,1,6,18,3,1,0,0,1,1
31,2,3,8,1,5,1,5,2,3,0,1,1,0
35,2,6,18,1,3,8,19,0,2,0,0,1,1
39,2,18,13,2,1,5,8,0,10,0,0,1,0
44,2,14,12,1,3,4,4,0,7,0,1,3,0
52,2,9,10,1,5,1,23,4,1,0,1,1,0
53,2,2,5,1,2,3,20,3,8,0,0,2,0
54,2,20,9,2,3,4,10,4,10,0,0,1,0
66,2,14,12,2,5,9,22,1,1,0,1,3,0
30,3,5,16,2,1,6,18,5,11,1,0,2,1
35,3,8,3,1,1,7,12,6,3,1,0,3,0
41,3,11,17,1,1,7,20,4,1,0,0,1,0
58,3,4,11,1,2,3,2,1,2,0,1,1,0
74,3,18,13,1,4,10,6,4,7,0,0,2,0
18,1,20,9,1,3,8,13,6,7,1,0,2,0
19,1,9,10,2,1,5,1,4,7,0,1,3,0
30,1,14,12,1,2,3,21,0,1,0,0,3,1
37,1,15,1,1,1,5,9,1,3,0,0,3,0
42,1,4,11,2,3,8,15,4,8,0,0,3,0
44,1,7,20,2,3,8,19,3,9,0,0,1,0
57,1,17,6,1,1,7,14,6,6,1,0,1,0
30,2,8,3,2,2,12,4,2,12,0,1,1,1
34,2,10,15,1,1,5,20,3,7,0,0,1,0
42,2,13,2,2,3,4,17,6,9,1,0,3,0
66,2,17,6,2,2,12,7,5,11,1,0,2,0
71,2,12,14,1,5,1,7,0,9,0,0,3,0
74,2,19,7,2,3,4,16,3,2,0,0,3,0
25,3,13,2,1,3,4,0,2,7,0,1,2,0
30,3,13,2,1,2,3,17,3,1,0,0,1,1
47,3,2,5,2,5,1,21,0,5,0,0,3,0
54,3,1,19,1,2,12,11,3,3,0,0,2,0
58,3,15,1,2,2,12,16,5,7,1,0,2,1
61,3,19,7,1,1,7,7,6,2,1,0,1,0
72,3,18,13,2,2,2,22,1,4,0,1,1,0
74,3,16,4,2,4,10,10,6,4,1,0,2,0
30,1,3,8,1,1,5,22,5,1,1,1,3,1
31,1,3,8,1,3,4,14,0,10,0,0,1,0
45,1,6,18,2,2,12,5,2,8,0,1,1,0
63,1,3,8,1,2,2,21,6,7,1,0,2,0
24,2,15,1,2,3,8,8,1,5,0,0,1,0
26,2,1,19,2,1,7,5,6,12,1,1,3,0
30,2,10,15,1,3,8,9,1,4,0,0,2,1
33,2,12,14,1,2,12,4,0,7,0,1,1,0
37,2,15,1,1,2,12,23,5,12,1,1,1,0
38,2,1,19,1,1,6,15,2,9,0,0,2,0
60,2,8,3,2,3,4,0,4,10,0,1,2,0
18,3,8,3,1,5,1,19,2,4,0,0,3,0
20,3,15,1,1,2,2,20,4,2,0,0,3,0
25,3,8,3,2,5,1,23,2,1,0,1,2,0
26,3,2,5,1,2,2,21,3,10,0,0,2,0
30,3,16,4,1,1,7,23,1,7,0,1,1,1
38,3,17,6,2,2,2,8,6,8,1,0,1,0
60,3,3,8,2,5,1,0,5,3,1,1,1,0
67,3,18,13,1,1,6,16,6,10,1,0,2,0
20,1,7,20,1,5,1,14,0,5,0,0,2,0
21,1,16,4,2,3,8,12,2,8,0,0,1,0
30,1,13,2,2,2,12,18,5,3,1,0,2,1
51,1,11,17,2,2,3,19,4,11,0,0,1,0
64,1,3,8,2,3,8,22,2,2,0,1,1,0
71,1,16,4,2,5,11,13,0,4,0,0,1,0
30,2,6,18,1,3,4,11,4,12,0,0,3,1
35,2,19,7,1,1,7,3,3,3,0,1,1,0
42,2,4,11,2,2,3,19,1,4,0,0,1,0
45,2,3,8,1,1,7,0,0,7,0,1,1,0
