CaseMasterID,DistrictID,PoliceStationID,CrimeMajorHeadID,CrimeMinorHeadID,gravity_offence_id,latitude,longitude,hour_of_day,day_of_week,month,is_weekend,is_night_time,hist_station_crime_count_30d,hist_district_crime_count_30d,risk_tier_id
4617,1,19,5,9,2,16.2153,75.6424,22,0,5,0,1,716,716,3
4618,12,14,4,10,2,13.092,78.0673,17,6,9,1,0,835,908,3
4619,18,13,2,2,1,13.276,77.0675,6,1,3,0,0,834,916,2
4620,12,14,1,5,1,13.1681,78.0498,4,3,9,0,1,835,908,3
4621,11,17,1,5,2,17.3394,76.8548,14,3,7,0,0,717,873,3
4622,17,6,5,1,1,13.9522,75.5464,11,4,5,0,0,869,951,2
4623,6,18,5,11,2,17.9703,77.4427,12,1,12,0,0,840,922,3
4624,17,6,2,12,1,13.8676,75.5226,5,5,12,1,1,869,951,3
4625,2,5,2,2,2,15.1262,76.8452,2,2,7,0,1,763,934,3
4626,8,3,1,7,2,14.3844,75.9873,2,1,5,0,1,778,778,3
4627,17,6,5,9,2,13.9483,75.6025,14,1,11,0,0,869,951,3
4628,5,16,1,6,1,13.0057,77.5228,23,1,6,0,1,761,925,2
4629,17,6,1,7,2,13.9012,75.5579,10,1,8,0,0,869,951,3
4630,7,20,1,5,1,13.3302,75.8254,14,5,2,1,0,704,879,2
4631,8,3,1,6,2,14.4434,75.9915,4,5,6,1,1,778,778,3
4632,2,5,5,9,1,15.2137,76.9821,10,0,9,0,0,763,934,2
4633,4,11,1,5,2,13.2573,77.5856,2,2,3,0,1,767,913,3
4634,13,2,4,10,2,12.5177,76.9252,0,2,11,0,1,818,904,3
4635,16,4,1,7,2,12.7599,77.2321,19,5,6,1,0,782,872,3
4636,9,10,5,9,2,13.052,76.0398,11,1,12,0,0,838,926,3
4637,3,8,4,10,2,15.8392,74.4719,17,5,8,1,0,790,972,3
4638,1,19,5,9,2,16.1459,75.6987,2,3,9,0,1,716,716,3
4639,18,13,1,5,2,13.3655,77.0228,8,3,4,0,0,834,916,3
4640,11,17,5,9,2,17.3128,76.8848,3,1,8,0,1,717,873,3
4641,15,1,3,4,2,12.2728,76.6149,1,5,8,1,1,786,908,3
4642,2,5,2,3,1,15.1077,76.8985,0,5,10,1,1,763,934,2
4643,9,10,5,9,2,13.0029,76.0475,9,5,2,1,0,838,926,3
4644,6,18,5,1,2,17.8746,77.452,19,6,1,1,0,840,922,3
4645,17,6,2,3,1,13.9346,75.5905,14,4,6,0,0,869,951,2
4646,9,10,1,5,2,12.9771,76.1171,14,6,5,1,0,838,926,3
4647,8,3,5,1,1,14.5144,75.8501,14,4,9,0,0,778,778,2
4648,19,7,2,3,2,13.4017,74.7336,19,0,6,0,0,887,963,3
4649,17,6,1,6,2,13.8919,75.623,14,5,6,1,0,869,951,3
4650,11,17,2,3,1,17.3626,76.7906,5,5,3,1,1,717,873,2
4651,14,12,2,12,1,12.8724,74.9241,21,1,10,0,0,778,778,2
4652,4,11,1,6,2,13.359,77.5154,19,6,10,1,0,767,913,3
4653,2,5,1,5,2,15.1852,76.8655,8,5,4,1,0,763,934,3
4654,20,9,2,12,1,16.7987,75.6831,14,5,7,1,0,816,897,2
4655,9,10,2,12,2,13.0554,76.1291,2,6,10,1,1,838,926,3
4656,10,15,2,2,2,15.3009,75.0759,23,2,10,0,1,826,826,3
4657,12,14,5,9,1,13.1074,78.1204,8,0,4,0,0,835,908,2
4658,17,6,1,7,2,13.8971,75.5187,11,6,12,1,0,869,951,3
4659,17,6,5,9,1,13.9072,75.5339,4,2,12,0,1,869,951,3
4660,14,12,5,9,1,12.985,74.782,23,0,9,0,1,778,778,3
4661,10,15,1,5,2,15.2992,75.0978,21,5,5,1,0,826,826,3
4662,9,10,5,1,1,13.0606,76.1211,0,2,12,0,1,838,926,3
4663,8,3,1,5,1,14.4018,75.8467,16,1,10,0,0,778,778,2
4664,20,9,2,12,1,16.8035,75.7857,4,0,8,0,1,816,897,3
4665,14,12,1,7,1,12.956,74.8072,8,4,12,0,0,778,778,2
4666,12,14,3,8,1,13.2116,78.1275,12,2,10,0,0,835,908,2
4667,7,20,5,11,2,13.3696,75.8388,23,3,10,0,1,704,879,3
4668,12,14,5,9,1,13.1015,78.1061,8,5,12,1,0,835,908,2
4669,5,16,1,7,2,12.9066,77.6025,18,3,8,0,0,761,925,3
4670,9,10,2,2,1,13.0448,76.0974,0,3,6,0,1,838,926,3
4671,2,5,5,1,2,15.1361,76.8598,15,6,6,1,0,763,934,3
4672,6,18,2,2,1,17.8838,77.5416,6,1,1,0,0,840,922,2
4673,4,11,4,10,1,13.3276,77.6106,13,0,9,0,0,767,913,2
4674,11,17,1,6,2,17.4001,76.7993,7,1,5,0,0,717,873,3
4675,13,2,5,11,1,12.4948,76.9132,8,3,8,0,0,818,904,2
4676,9,10,3,4,2,13.0594,76.1041,17,4,5,0,0,838,926,3
4677,9,10,2,2,2,12.9573,76.0945,11,3,8,0,0,838,926,3
4678,4,11,5,9,2,13.3634,77.6101,12,1,12,0,0,767,913,3
4679,8,3,1,6,2,14.4717,75.8997,9,4,5,0,0,778,778,3
4680,3,8,3,8,2,15.8428,74.4283,11,0,11,0,0,790,972,3
4681,17,6,4,10,2,13.8833,75.5238,6,4,6,0,0,869,951,3
4682,5,16,2,12,1,12.9184,77.632,2,3,1,0,1,761,925,2
4683,17,6,5,11,2,13.8505,75.5661,18,3,3,0,0,869,951,3
4684,19,7,1,7,2,13.3193,74.7959,1,1,12,0,1,887,963,3
4685,6,18,5,11,2,17.9128,77.5827,13,0,7,0,0,840,922,3
4686,15,1,2,2,2,12.297,76.7162,10,3,3,0,0,786,908,3
4687,5,16,5,11,1,12.9173,77.5773,8,6,6,1,0,761,925,2
4688,10,15,1,7,2,15.3683,75.0979,18,3,3,0,0,826,826,3
4689,14,12,5,11,2,12.9738,74.8459,2,5,7,1,1,778,778,3
4690,2,5,3,4,2,15.0772,76.9559,0,3,1,0,1,763,934,3
4691,4,11,1,6,2,13.3388,77.5058,13,1,9,0,0,767,913,3
4692,14,12,2,3,2,12.8992,74.8031,13,1,8,0,0,778,778,3
4693,13,2,2,3,2,12.5089,76.9341,11,1,12,0,0,818,904,3
4694,3,8,5,11,2,15.8582,74.4989,18,6,10,1,0,790,972,3
4695,5,16,1,6,2,13.0335,77.6044,1,4,12,0,1,761,925,3
4696,15,1,2,12,1,12.3485,76.6631,1,3,2,0,1,786,908,3
4697,11,17,1,7,2,17.3352,76.8042,8,3,9,0,0,717,873,3
4698,2,5,1,5,2,15.1409,76.8934,9,2,5,0,0,763,934,3
4699,16,4,4,10,1,12.7367,77.2274,23,6,1,1,1,782,872,3
4700,11,17,1,5,1,17.2892,76.8175,7,6,3,1,0,717,873,2
4701,14,12,4,10,1,12.9803,74.7775,15,4,1,0,0,778,778,2
4702,12,14,5,9,2,13.0764,78.1648,15,2,1,0,0,835,908,3
4703,12,14,3,4,2,13.0739,78.0643,6,5,11,1,0,835,908,3
4704,14,12,3,8,1,12.8782,74.8573,13,5,10,1,0,778,778,2
4705,18,13,4,10,2,13.3347,77.1143,3,3,10,0,1,834,916,3
4706,18,13,3,8,1,13.2824,77.056,7,3,7,0,0,834,916,2
4707,3,8,1,5,2,15.8249,74.5714,18,1,1,0,0,790,972,3
4708,4,11,5,11,2,13.32,77.5855,15,4,7,0,0,767,913,3
4709,8,3,1,7,1,14.4561,75.8646,1,5,5,1,1,778,778,3
4710,20,9,2,12,1,16.8742,75.6722,1,2,4,0,1,816,897,3
4711,1,19,4,10,1,16.1349,75.6435,16,2,3,0,0,716,716,2
4712,16,4,5,11,2,12.7031,77.221,4,3,2,0,1,782,872,3
4713,11,17,1,5,1,17.3708,76.8683,13,3,6,0,0,717,873,2
4714,10,15,2,2,1,15.3882,75.1292,16,4,1,0,0,826,826,2
4715,3,8,2,2,2,15.9059,74.4493,13,0,5,0,0,790,972,3
4716,4,11,2,3,2,13.259,77.5149,4,2,2,0,1,767,913,3
4717,2,5,3,8,1,15.0994,76.964,8,3,9,0,0,763,934,2
4718,9,10,3,8,1,12.9462,76.0233,23,4,12,0,1,838,926,3
4719,14,12,1,7,2,12.9875,74.9353,14,0,12,0,0,778,778,3
4720,16,4,3,8,2,12.741,77.3023,4,0,4,0,1,782,872,3
4721,15,1,3,4,1,12.3464,76.6257,12,5,4,1,0,786,908,2
4722,14,12,1,6,2,12.9374,74.8358,17,5,8,1,0,778,778,3
4723,20,9,2,3,2,16.7857,75.7848,7,5,10,1,0,816,897,3
4724,2,5,1,6,1,15.074,76.9329,12,5,2,1,0,763,934,2
4725,5,16,2,2,2,13.0484,77.5613,21,4,4,0,0,761,925,3
4726,20,9,2,12,1,16.8448,75.7442,20,2,11,0,0,816,897,2
4727,4,11,1,5,1,13.2067,77.5143,2,5,6,1,1,767,913,2
4728,11,17,2,12,2,17.3065,76.8801,6,6,1,1,0,717,873,3
4729,5,16,3,8,2,13.0097,77.5893,16,4,3,0,0,761,925,3
4730,8,3,2,12,2,14.5049,75.996,9,3,4,0,0,778,778,3
4731,3,8,1,7,1,15.9236,74.5767,20,4,3,0,0,790,972,2
4732,7,20,2,3,1,13.2718,75.7578,8,6,12,1,0,704,879,2
4733,20,9,2,12,1,16.7767,75.7017,12,6,1,1,0,816,897,2
4734,6,18,1,5,2,17.8651,77.5398,14,6,9,1,0,840,922,3
4735,8,3,4,10,2,14.4492,75.8967,18,2,12,0,0,778,778,3
4736,1,19,2,12,2,16.1909,75.6941,14,5,5,1,0,716,716,3
4737,11,17,2,12,1,17.3903,76.8535,12,2,3,0,0,717,873,2
4738,19,7,4,10,1,13.4155,74.7282,7,2,12,0,0,887,963,2
4739,9,10,1,7,2,13.0195,76.0234,16,3,10,0,0,838,926,3
4740,4,11,1,6,1,13.3603,77.582,20,2,9,0,0,767,913,2
4741,16,4,3,4,2,12.6962,77.2681,2,6,9,1,1,782,872,3
4742,17,6,1,7,1,13.857,75.6216,15,5,3,1,0,869,951,2
4743,16,4,2,3,2,12.747,77.2714,8,5,6,1,0,782,872,3
4744,14,12,5,1,2,12.8399,74.8256,9,4,2,0,0,778,778,3
4745,18,13,4,10,2,13.3814,77.1461,14,4,3,0,0,834,916,3
4746,19,7,4,10,2,13.3861,74.8189,13,0,6,0,0,887,963,3
4747,13,2,3,8,2,12.4902,76.9516,20,2,8,0,0,818,904,3
4748,13,2,5,1,2,12.5377,76.9172,23,2,4,0,1,818,904,3
4749,12,14,2,2,1,13.0851,78.0701,11,4,1,0,0,835,908,2
4750,18,13,3,4,1,13.2971,77.0869,5,2,3,0,1,834,916,3
4751,4,11,2,2,2,13.3097,77.6284,16,4,11,0,0,767,913,3
4752,7,20,5,11,2,13.3379,75.7198,22,4,2,0,1,704,879,3
4753,19,7,1,6,1,13.3396,74.7198,13,6,8,1,0,887,963,2
4754,2,5,2,12,2,15.1492,76.8821,1,5,11,1,1,763,934,3
4755,2,5,1,6,1,15.0915,76.9365,14,4,6,0,0,763,934,2
4756,2,5,2,12,1,15.1467,76.9121,3,2,10,0,1,763,934,2
4757,13,2,2,12,1,12.5351,76.8168,20,0,6,0,0,818,904,2
4758,18,13,2,2,2,13.3403,77.1393,18,0,7,0,0,834,916,3
4759,15,1,1,7,2,12.3043,76.7081,13,5,7,1,0,786,908,3
4760,20,9,1,7,1,16.8942,75.7004,13,2,3,0,0,816,897,2
4761,13,2,3,8,2,12.5604,76.891,6,2,9,0,0,818,904,3
4762,18,13,1,6,1,13.3067,77.0798,7,6,2,1,0,834,916,2
4763,15,1,3,4,1,12.3164,76.6047,13,4,2,0,0,786,908,2
4764,18,13,1,6,1,13.3055,77.1451,7,2,7,0,0,834,916,2
4765,9,10,1,7,1,13.0106,76.0799,4,3,10,0,1,838,926,3
4766,16,4,3,8,1,12.6639,77.2613,3,2,12,0,1,782,872,3
4767,16,4,2,2,1,12.7765,77.2114,8,0,3,0,0,782,872,2
4768,12,14,1,6,1,13.2008,78.2051,4,6,7,1,1,835,908,3
4769,7,20,1,6,1,13.3217,75.7268,12,1,2,0,0,704,879,2
4770,18,13,1,7,1,13.2826,77.0619,17,2,4,0,0,834,916,2
4771,1,19,5,11,1,16.2092,75.6418,9,3,7,0,0,716,716,2
4772,9,10,4,10,2,13.0228,76.147,0,0,5,0,1,838,926,3
4773,13,2,5,1,2,12.5081,76.9469,15,1,9,0,0,818,904,3
4774,20,9,3,8,2,16.8509,75.7211,5,3,12,0,1,816,897,3
4775,14,12,2,2,2,12.9413,74.8053,3,1,3,0,1,778,778,3
4776,5,16,4,10,1,12.9317,77.667,19,0,4,0,0,761,925,2
4777,18,13,1,6,2,13.3849,77.1065,18,4,6,0,0,834,916,3
4778,12,14,1,5,2,13.1483,78.0598,2,4,1,0,1,835,908,3
4779,5,16,4,10,2,12.9369,77.6386,1,4,6,0,1,761,925,3
4780,1,19,5,1,2,16.1674,75.6465,5,0,9,0,1,716,716,3
4781,1,19,5,9,2,16.1608,75.7094,18,6,6,1,0,716,716,3
4782,12,14,2,3,1,13.2106,78.0581,18,0,1,0,0,835,908,2
4783,6,18,5,11,2,17.9788,77.5456,7,2,10,0,0,840,922,3
4784,18,13,1,5,2,13.3659,77.067,18,3,12,0,0,834,916,3
4785,13,2,3,8,2,12.4479,76.8984,10,5,10,1,0,818,904,3
4786,19,7,1,6,1,13.3689,74.6657,13,0,12,0,0,887,963,2
4787,14,12,3,4,1,12.9369,74.8184,21,5,1,1,0,778,778,2
4788,8,3,5,1,2,14.4435,75.9775,7,4,1,0,0,778,778,3
4789,7,20,5,11,2,13.3396,75.8035,15,6,11,1,0,704,879,3
4790,11,17,2,3,2,17.374,76.7588,14,4,8,0,0,717,873,3
4791,3,8,5,11,2,15.8081,74.5466,16,3,10,0,0,790,972,3
4792,10,15,5,9,2,15.3535,75.1106,7,4,5,0,0,826,826,3
4793,17,6,2,2,1,13.9004,75.5499,15,1,12,0,0,869,951,2
4794,18,13,5,9,2,13.3016,77.144,5,4,3,0,1,834,916,3
4795,12,14,1,5,2,13.1678,78.1603,9,5,11,1,0,835,908,3
4796,10,15,5,11,1,15.2902,75.095,12,5,11,1,0,826,826,2
4797,14,12,5,9,2,12.9467,74.8796,3,5,9,1,1,778,778,3
4798,1,19,1,7,1,16.2353,75.7279,17,5,9,1,0,716,716,2
4799,13,2,1,7,2,12.4565,76.8875,4,3,11,0,1,818,904,3
4800,16,4,4,10,2,12.7539,77.2394,6,3,9,0,0,782,872,3
4801,3,8,1,5,1,15.8348,74.448,13,5,12,1,0,790,972,2
4802,3,8,1,5,1,15.9218,74.5358,19,4,8,0,0,790,972,2
4803,20,9,3,4,1,16.8542,75.7454,14,0,10,0,0,816,897,2
4804,17,6,5,9,2,13.9814,75.6043,19,3,5,0,0,869,951,3
4805,8,3,3,8,1,14.3935,75.9021,15,1,11,0,0,778,778,2
4806,13,2,3,8,1,12.5859,76.958,7,6,12,1,0,818,904,2
4807,2,5,2,3,2,15.0779,76.9895,7,6,8,1,0,763,934,3
4808,5,16,4,10,1,13.0391,77.6239,0,3,5,0,1,761,925,2
4809,10,15,5,11,2,15.4029,75.0942,19,2,11,0,0,826,826,3
4810,13,2,5,11,2,12.4835,76.9021,12,0,9,0,0,818,904,3
4811,17,6,5,11,2,13.8731,75.5401,20,0,7,0,0,869,951,3
4812,7,20,3,4,1,13.2907,75.8403,4,6,11,1,1,704,879,2
4813,4,11,1,6,1,13.2546,77.5365,2,2,7,0,1,767,913,2
4814,17,6,3,8,1,13.9846,75.579,19,4,5,0,0,869,951,2
4815,18,13,1,6,1,13.3482,77.0255,17,2,7,0,0,834,916,2
4816,19,7,1,7,2,13.3536,74.7332,6,3,10,0,0,887,963,3
4817,19,7,1,6,2,13.331,74.817,9,3,12,0,0,887,963,3
4818,20,9,2,2,2,16.8973,75.6785,3,5,11,1,1,816,897,3
4819,15,1,1,7,2,12.2338,76.6829,0,6,6,1,1,786,908,3
4820,8,3,1,5,2,14.4225,75.9071,14,6,12,1,0,778,778,3
4821,9,10,4,10,2,13.071,76.176,19,2,9,0,0,838,926,3
4822,14,12,2,3,1,12.9297,74.8809,14,2,8,0,0,778,778,2
4823,15,1,5,11,2,12.3314,76.6092,19,3,4,0,0,786,908,3
4824,3,8,5,9,2,15.9122,74.4682,6,1,5,0,0,790,972,3
4825,7,20,2,2,2,13.3226,75.7344,20,5,10,1,0,704,879,3
4826,8,3,1,5,2,14.498,75.9658,16,0,7,0,0,778,778,3
4827,16,4,2,3,2,12.7151,77.3032,17,0,4,0,0,782,872,3
4828,5,16,1,6,1,12.8948,77.6157,7,3,1,0,0,761,925,2
4829,6,18,4,10,1,17.967,77.5915,18,0,6,0,0,840,922,2
4830,2,5,2,2,1,15.0943,76.926,3,1,1,0,1,763,934,2
4831,14,12,2,3,1,12.9906,74.9315,14,5,1,1,0,778,778,2
4832,8,3,1,7,2,14.4004,75.9859,20,4,3,0,0,778,778,3
4833,11,17,5,11,2,17.2586,76.791,16,6,5,1,0,717,873,3
4834,18,13,5,1,1,13.2669,77.1018,7,2,8,0,0,834,916,2
4835,6,18,1,6,2,17.8594,77.5145,11,2,4,0,0,840,922,3
4836,15,1,1,6,1,12.2806,76.6996,2,2,10,0,1,786,908,3
4837,9,10,3,8,1,12.9933,76.1458,0,6,4,1,1,838,926,3
4838,15,1,5,9,2,12.3726,76.5854,11,0,1,0,0,786,908,3
4839,11,17,3,4,2,17.3306,76.8582,13,2,6,0,0,717,873,3
4840,10,15,2,12,2,15.3203,75.1648,1,0,6,0,1,826,826,3
4841,1,19,4,10,2,16.1516,75.681,20,4,12,0,0,716,716,3
4842,14,12,1,6,1,12.8645,74.7927,23,3,6,0,1,778,778,3
4843,9,10,1,6,1,13.0164,76.0618,23,0,2,0,1,838,926,3
4844,9,10,3,4,1,12.9482,76.0345,2,5,2,1,1,838,926,3
4845,2,5,5,9,1,15.1309,76.9189,8,1,1,0,0,763,934,2
4846,9,10,3,8,1,12.961,76.0779,17,2,2,0,0,838,926,2
4847,4,11,4,10,1,13.3224,77.6026,4,0,1,0,1,767,913,2
4848,17,6,5,1,1,13.9897,75.4934,13,0,3,0,0,869,951,2
4849,20,9,5,1,2,16.7836,75.7241,17,4,3,0,0,816,897,3
4850,6,18,1,5,2,17.9124,77.5974,14,3,4,0,0,840,922,3
4851,3,8,1,6,2,15.8659,74.4908,21,5,6,1,0,790,972,3
4852,19,7,3,8,1,13.3169,74.7499,17,3,4,0,0,887,963,2
4853,9,10,1,7,2,13.0464,76.0484,10,2,6,0,0,838,926,3
4854,4,11,3,4,2,13.3229,77.5993,18,5,10,1,0,767,913,3
4855,11,17,2,12,2,17.3715,76.8772,18,6,4,1,0,717,873,3
4856,7,20,5,9,1,13.3356,75.7447,7,6,10,1,0,704,879,2
4857,9,10,2,12,2,12.955,76.0569,18,3,4,0,0,838,926,3
4858,16,4,5,9,1,12.7367,77.2885,17,0,2,0,0,782,872,2
4859,3,8,1,5,1,15.7984,74.494,0,0,3,0,1,790,972,3
4860,6,18,1,6,2,17.92,77.5913,19,1,7,0,0,840,922,3
4861,7,20,1,5,2,13.2428,75.8434,17,2,3,0,0,704,879,3
4862,5,16,5,9,1,12.8961,77.6244,14,6,3,1,0,761,925,2
4863,6,18,1,5,1,17.8622,77.5477,1,5,4,1,1,840,922,3
4864,8,3,5,9,2,14.4437,75.8745,2,0,9,0,1,778,778,3
4865,13,2,3,4,1,12.6013,76.8899,15,1,10,0,0,818,904,2
4866,18,13,5,1,2,13.3168,77.1225,14,5,1,1,0,834,916,3
4867,3,8,2,2,1,15.7781,74.5606,11,1,12,0,0,790,972,2
4868,15,1,3,4,1,12.3151,76.7169,15,6,12,1,0,786,908,2
4869,5,16,5,1,2,12.9571,77.5622,4,6,5,1,1,761,925,3
4870,18,13,5,11,2,13.2641,77.0218,0,0,10,0,1,834,916,3
4871,6,18,1,5,1,17.9833,77.4939,13,2,6,0,0,840,922,2
4872,17,6,2,2,2,13.8585,75.5712,7,4,1,0,0,869,951,3
4873,18,13,2,12,2,13.3467,77.0752,13,2,7,0,0,834,916,3
4874,2,5,3,8,2,15.093,76.9719,5,3,2,0,1,763,934,3
4875,1,19,5,1,2,16.186,75.7118,19,6,9,1,0,716,716,3
4876,11,17,1,7,2,17.3316,76.7551,23,3,12,0,1,717,873,3
4877,7,20,2,2,2,13.3164,75.7883,6,6,7,1,0,704,879,3
4878,16,4,1,5,1,12.7797,77.2656,2,5,9,1,1,782,872,3
4879,3,8,5,11,1,15.8611,74.5634,12,1,12,0,0,790,972,2
4880,13,2,2,3,2,12.4819,76.8214,1,3,5,0,1,818,904,3
4881,1,19,2,12,1,16.2542,75.7162,2,3,8,0,1,716,716,2
4882,19,7,2,3,1,13.2695,74.7941,20,1,1,0,0,887,963,2
4883,16,4,5,9,1,12.7367,77.2634,15,2,3,0,0,782,872,2
4884,9,10,5,11,2,13.006,76.1451,9,2,7,0,0,838,926,3
4885,14,12,5,11,1,12.9896,74.8201,3,4,8,0,1,778,778,3
4886,3,8,2,3,2,15.8349,74.4801,21,1,4,0,0,790,972,3
4887,16,4,2,3,1,12.7099,77.3455,5,1,6,0,1,782,872,3
4888,17,6,1,6,2,13.9082,75.5168,3,5,12,1,1,869,951,3
4889,13,2,1,6,1,12.5666,76.9195,17,5,7,1,0,818,904,2
4890,18,13,2,12,2,13.3718,77.0357,0,3,5,0,1,834,916,3
4891,6,18,3,8,2,17.8372,77.5043,14,2,10,0,0,840,922,3
4892,9,10,2,2,1,12.9452,76.1146,15,4,5,0,0,838,926,2
4893,6,18,5,9,1,17.8334,77.4879,11,5,9,1,0,840,922,2
4894,19,7,1,6,2,13.3044,74.7909,6,2,3,0,0,887,963,3
4895,19,7,5,11,2,13.2778,74.731,17,5,6,1,0,887,963,3
4896,12,14,2,2,1,13.1198,78.1701,17,2,1,0,0,835,908,2
4897,2,5,3,8,1,15.189,76.9029,17,3,7,0,0,763,934,2
4898,13,2,1,7,1,12.5897,76.9321,14,6,7,1,0,818,904,2
4899,17,6,5,11,1,13.9122,75.4909,11,3,11,0,0,869,951,2
4900,9,10,5,9,2,13.0525,76.0992,3,0,7,0,1,838,926,3
4901,12,14,2,12,1,13.208,78.1244,17,0,10,0,0,835,908,2
4902,10,15,3,4,1,15.4122,75.139,6,2,9,0,0,826,826,2
4903,5,16,2,3,1,12.9312,77.6007,3,3,5,0,1,761,925,2
4904,6,18,5,11,2,17.9527,77.5442,16,0,6,0,0,840,922,3
4905,10,15,2,2,1,15.4265,75.0861,22,0,10,0,1,826,826,3
4906,11,17,3,8,1,17.4039,76.8308,11,4,10,0,0,717,873,2
4907,4,11,2,2,1,13.3312,77.4821,7,5,8,1,0,767,913,2
4908,12,14,1,7,1,13.2112,78.1948,11,6,3,1,0,835,908,2
4909,12,14,3,4,2,13.0867,78.1855,0,1,2,0,1,835,908,3
4910,20,9,3,4,1,16.8618,75.6594,0,0,11,0,1,816,897,3
4911,19,7,3,4,2,13.2741,74.7533,8,4,6,0,0,887,963,3
4912,8,3,5,9,2,14.4478,75.9111,21,5,12,1,0,778,778,3
4913,10,15,1,6,1,15.3162,75.0752,22,1,9,0,1,826,826,3
4914,7,20,4,10,1,13.3077,75.7545,10,2,11,0,0,704,879,2
4915,18,13,1,5,1,13.3109,77.074,15,3,11,0,0,834,916,2
4916,13,2,1,5,2,12.4435,76.8818,16,4,7,0,0,818,904,3
4917,6,18,4,10,1,17.9148,77.5133,5,0,4,0,1,840,922,3
4918,5,16,2,2,2,12.9625,77.5628,1,5,2,1,1,761,925,3
4919,12,14,1,5,1,13.0874,78.1525,8,5,7,1,0,835,908,2
4920,7,20,1,6,1,13.3623,75.8413,8,3,5,0,0,704,879,2
4921,10,15,4,10,1,15.4164,75.173,2,2,11,0,1,826,826,3
4922,7,20,5,11,2,13.3899,75.8337,23,2,1,0,1,704,879,3
4923,13,2,1,5,1,12.4997,76.9016,6,4,9,0,0,818,904,2
4924,17,6,3,4,1,13.897,75.6258,17,5,12,1,0,869,951,2
4925,14,12,3,4,1,12.8819,74.833,15,2,6,0,0,778,778,2
4926,13,2,2,3,1,12.5476,76.9143,15,3,4,0,0,818,904,2
4927,11,17,2,3,1,17.3182,76.756,19,5,6,1,0,717,873,2
4928,1,19,2,3,2,16.1284,75.6488,10,0,10,0,0,716,716,3
4929,8,3,2,12,1,14.5005,75.9504,16,1,7,0,0,778,778,2
4930,2,5,5,1,2,15.1723,76.873,2,4,2,0,1,763,934,3
4931,4,11,2,2,1,13.3295,77.5098,16,6,9,1,0,767,913,2
4932,3,8,2,2,1,15.8997,74.5687,2,5,9,1,1,790,972,3
4933,3,8,1,5,1,15.8673,74.5653,9,3,4,0,0,790,972,2
4934,20,9,4,10,2,16.7618,75.7696,9,3,12,0,0,816,897,3
4935,20,9,5,9,1,16.8716,75.6339,6,3,8,0,0,816,897,2
4936,14,12,4,10,1,12.9929,74.8462,22,4,10,0,1,778,778,3
4937,11,17,1,7,2,17.3809,76.8026,0,5,2,1,1,717,873,3
4938,7,20,2,3,2,13.3413,75.7316,8,5,7,1,0,704,879,3
4939,7,20,5,11,2,13.2468,75.8513,11,0,6,0,0,704,879,3
4940,11,17,1,7,2,17.277,76.8512,10,0,2,0,0,717,873,3
4941,14,12,5,1,1,12.8742,74.9222,9,6,6,1,0,778,778,2
4942,10,15,5,9,2,15.3322,75.2016,3,5,1,1,1,826,826,3
4943,1,19,5,9,1,16.1606,75.695,20,6,12,1,0,716,716,2
4944,8,3,2,12,1,14.4791,75.9651,7,3,4,0,0,778,778,2
4945,1,19,3,4,2,16.2053,75.6545,17,0,11,0,0,716,716,3
4946,8,3,4,10,2,14.4182,75.9145,12,4,4,0,0,778,778,3
4947,1,19,5,9,1,16.1275,75.6676,18,5,9,1,0,716,716,2
4948,3,8,2,12,2,15.781,74.4349,4,5,1,1,1,790,972,3
4949,4,11,1,5,2,13.2883,77.556,3,1,7,0,1,767,913,3
4950,11,17,3,8,1,17.3981,76.817,18,0,4,0,0,717,873,2
4951,6,18,1,7,2,17.8917,77.5408,7,6,5,1,0,840,922,3
4952,15,1,2,2,1,12.269,76.6116,16,6,6,1,0,786,908,2
4953,4,11,1,7,2,13.2072,77.556,5,1,6,0,1,767,913,3
4954,7,20,2,3,2,13.3605,75.7502,23,6,1,1,1,704,879,3
4955,9,10,1,7,1,12.992,76.1615,21,4,3,0,0,838,926,2
4956,5,16,1,6,1,12.967,77.5354,20,2,12,0,0,761,925,2
4957,2,5,5,11,1,15.1944,76.8682,1,3,6,0,1,763,934,2
4958,17,6,3,8,2,13.9156,75.5238,13,2,3,0,0,869,951,3
4959,1,19,5,9,2,16.2014,75.7402,23,4,1,0,1,716,716,3
4960,13,2,5,11,2,12.587,76.8334,16,0,4,0,0,818,904,3
4961,2,5,5,11,2,15.1193,77.0009,9,6,3,1,0,763,934,3
4962,13,2,2,2,2,12.5239,76.8553,4,3,4,0,1,818,904,3
4963,19,7,2,3,2,13.3756,74.7205,15,0,11,0,0,887,963,3
4964,12,14,2,2,1,13.1191,78.1079,9,1,8,0,0,835,908,2
4965,18,13,3,4,1,13.2678,77.0946,5,2,10,0,1,834,916,3
4966,18,13,5,1,2,13.3728,77.0321,15,0,4,0,0,834,916,3
4967,13,2,3,4,2,12.572,76.8661,18,4,12,0,0,818,904,3
4968,11,17,5,11,1,17.3533,76.8705,18,0,7,0,0,717,873,2
4969,15,1,1,6,2,12.3412,76.6958,3,4,6,0,1,786,908,3
4970,9,10,3,8,1,13.0622,76.064,8,4,8,0,0,838,926,2
4971,3,8,3,8,1,15.8334,74.498,5,0,12,0,1,790,972,3
4972,17,6,3,4,1,13.9773,75.5541,2,2,12,0,1,869,951,3
4973,16,4,5,1,2,12.7612,77.2973,7,2,2,0,0,782,872,3
