CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,BriefFacts
1241,100100777202300237,202300237,2023-07-14,9,9,1,2,5,8,1,10,"On 12-07-2023, a case of Theft was reported at Chitradurga Town PS, Chitradurga district. Investigation taken up under IPC."
1242,100040121202400202,202400202,2024-05-07,58,42,1,1,3,6,3,4,"On 07-05-2024, a case of Money Laundering was reported at Bengaluru Rural Town PS, Bengaluru Rural district. Investigation taken up under PMLA."
1243,200070186202500229,202500229,2025-04-22,208,70,2,1,4,7,1,7,"On 22-04-2025, a case of Drug Offence was reported at Chamarajanagar Town PS, Chamarajanagar district. Investigation taken up under NDPS."
1244,100110609202500230,202500230,2025-04-14,207,71,1,2,2,3,1,17,"On 14-04-2025, a case of Cryptocurrency Crime was reported at Mangaluru South PS, Dakshina Kannada district. Investigation taken up under IT Act."
1245,100120527202200222,202200222,2022-05-12,33,30,1,2,2,4,4,12,"On 12-05-2022, a case of Cyber Crime was reported at Davanagere Town PS, Davanagere district. Investigation taken up under IT Act."
1246,100290606202100228,202100228,2021-08-11,230,27,1,2,2,4,3,30,"On 09-08-2021, a case of Cyber Crime was reported at Vijayanagara Rural PS, Vijayanagara district. Investigation taken up under IT Act."
1247,200220538202600128,202600128,2026-02-02,23,21,2,2,2,4,1,23,"On 02-02-2026, a case of Cyber Crime was reported at Saraswathipuram PS, Mysuru district. Investigation taken up under IT Act."
1248,300250512202200223,202200223,2022-11-04,137,63,3,2,2,4,3,26,"On 04-11-2022, a case of Cyber Crime was reported at Shivamogga Rural PS, Shivamogga district. Investigation taken up under IT Act."
1249,100110371202300238,202300238,2023-11-22,98,48,1,1,4,7,3,11,"On 21-11-2023, a case of Drug Offence was reported at Kadri PS, Dakshina Kannada district. Investigation taken up under NDPS."
1250,100100777202200224,202200224,2022-05-19,262,9,1,2,2,3,1,10,"On 18-05-2022, a case of Cryptocurrency Crime was reported at Chitradurga Town PS, Chitradurga district. Investigation taken up under IT Act."
1251,100180644202300239,202300239,2023-10-24,189,46,1,2,2,3,3,17,"On 22-10-2023, a case of Cryptocurrency Crime was reported at Kodagu Rural PS, Kodagu district. Investigation taken up under IT Act."
1252,100180644202100229,202100229,2021-03-19,131,46,1,2,2,3,1,19,"On 18-03-2021, a case of Cryptocurrency Crime was reported at Kodagu Rural PS, Kodagu district. Investigation taken up under IT Act."
1253,100130485202500231,202500231,2025-08-16,62,45,1,1,3,6,1,13,"On 15-08-2025, a case of Money Laundering was reported at Dharwad Town PS, Dharwad district. Investigation taken up under PMLA."
1254,100290606202100230,202100230,2021-11-08,29,27,1,1,3,6,1,17,"On 07-11-2021, a case of Money Laundering was reported at Vijayanagara Rural PS, Vijayanagara district. Investigation taken up under PMLA."
1255,100030178202400203,202400203,2024-01-03,187,40,1,2,2,3,3,3,"On 02-01-2024, a case of Cryptocurrency Crime was reported at Tilakwadi PS, Belagavi district. Investigation taken up under IT Act."
1256,100070186202400204,202400204,2024-06-18,173,70,1,2,2,4,1,7,"On 17-06-2024, a case of Cyber Crime was reported at Chamarajanagar Town PS, Chamarajanagar district. Investigation taken up under IT Act."
1257,100170489202200225,202200225,2022-06-25,86,22,1,1,3,6,4,18,"On 23-06-2022, a case of Money Laundering was reported at Kalaburagi Rural PS, Kalaburagi district. Investigation taken up under PMLA."
1258,100030872202500232,202500232,2025-12-04,94,55,1,2,2,3,1,17,"On 02-12-2025, a case of Cryptocurrency Crime was reported at Khadebazar PS, Belagavi district. Investigation taken up under IT Act."
1259,100180644202200226,202200226,2022-10-15,189,46,1,2,2,4,3,19,"On 14-10-2022, a case of Cyber Crime was reported at Kodagu Rural PS, Kodagu district. Investigation taken up under IT Act."
1260,100160422202100231,202100231,2021-03-02,192,67,1,2,2,3,1,16,"On 28-02-2021, a case of Cryptocurrency Crime was reported at Haveri Town PS, Haveri district. Investigation taken up under IT Act."
1261,100250861202500233,202500233,2025-06-08,170,69,1,1,3,6,4,26,"On 06-06-2025, a case of Money Laundering was reported at Shivamogga Town PS, Shivamogga district. Investigation taken up under PMLA."
1262,100120527202300240,202300240,2023-08-19,186,30,1,2,2,4,4,12,"On 18-08-2023, a case of Cyber Crime was reported at Davanagere Town PS, Davanagere district. Investigation taken up under IT Act."
1263,100130693202500234,202500234,2025-11-09,120,11,1,2,2,4,1,13,"On 08-11-2025, a case of Cyber Crime was reported at Dharwad Rural PS, Dharwad district. Investigation taken up under IT Act."
1264,100040173202100232,202100232,2021-01-09,42,2,1,1,1,2,4,4,"On 08-01-2021, a case of Murder was reported at Bengaluru Rural Rural PS, Bengaluru Rural district. Investigation taken up under IPC."
1265,100050554202400205,202400205,2024-04-01,72,49,1,2,2,3,3,5,"On 31-03-2024, a case of Cryptocurrency Crime was reported at Indiranagar PS, Bengaluru Urban district. Investigation taken up under IT Act."
1266,100290838202500235,202500235,2025-01-06,205,14,1,2,2,3,3,30,"On 04-01-2025, a case of Cryptocurrency Crime was reported at Vijayanagara Town PS, Vijayanagara district. Investigation taken up under IT Act."
1267,200150739202300241,202300241,2023-03-19,198,58,2,2,2,4,1,15,"On 18-03-2023, a case of Cyber Crime was reported at Hassan Rural PS, Hassan district. Investigation taken up under IT Act."
1268,200170645202500236,202500236,2025-12-18,115,56,2,2,2,3,1,18,"On 17-12-2025, a case of Cryptocurrency Crime was reported at Kalaburagi Town PS, Kalaburagi district. Investigation taken up under IT Act."
1269,200170645202100233,202100233,2021-02-23,235,56,2,2,2,4,3,18,"On 22-02-2021, a case of Cyber Crime was reported at Kalaburagi Town PS, Kalaburagi district. Investigation taken up under IT Act."
1270,100180260202500237,202500237,2025-10-30,16,15,1,1,2,5,1,19,"On 28-10-2025, a case of Dark Web Crime was reported at Kodagu Town PS, Kodagu district. Investigation taken up under IT Act."
1271,200190539202500238,202500238,2025-02-03,54,5,2,1,1,2,1,20,"On 03-02-2025, a case of Murder was reported at Kolar Town PS, Kolar district. Investigation taken up under IPC."
1272,100160489202500239,202500239,2025-05-08,20,17,1,2,2,4,1,16,"On 07-05-2025, a case of Cyber Crime was reported at Haveri Rural PS, Haveri district. Investigation taken up under IT Act."
1273,100270812202300242,202300242,2023-10-02,3,3,1,1,2,5,3,28,"On 01-10-2023, a case of Dark Web Crime was reported at Udupi Town PS, Udupi district. Investigation taken up under IT Act."
1274,100200787202300243,202300243,2023-05-02,134,19,1,2,5,8,3,21,"On 01-05-2023, a case of Theft was reported at Koppal Town PS, Koppal district. Investigation taken up under IPC."
1275,100020891202200227,202200227,2022-12-07,4,4,1,2,2,4,3,2,"On 06-12-2022, a case of Cyber Crime was reported at Ballari Town PS, Ballari district. Investigation taken up under IT Act."
1276,200030630202600129,202600129,2026-06-10,76,51,2,1,2,5,1,17,"On 08-06-2026, a case of Dark Web Crime was reported at Market PS, Belagavi district. Investigation taken up under IT Act."
1277,100190452202200228,202200228,2022-12-23,278,62,1,1,3,6,4,20,"On 22-12-2022, a case of Money Laundering was reported at Kolar Rural PS, Kolar district. Investigation taken up under PMLA."
1278,100120469202200229,202200229,2022-05-15,57,37,1,1,1,2,3,17,"On 13-05-2022, a case of Murder was reported at Davanagere Rural PS, Davanagere district. Investigation taken up under IPC."
1279,100120469202200230,202200230,2022-05-25,57,37,1,2,2,3,3,12,"On 24-05-2022, a case of Cryptocurrency Crime was reported at Davanagere Rural PS, Davanagere district. Investigation taken up under IT Act."
1280,100260152202300244,202300244,2023-03-03,103,38,1,2,2,4,3,27,"On 03-03-2023, a case of Cyber Crime was reported at Tumakuru Rural PS, Tumakuru district. Investigation taken up under IT Act."
1281,100290838202500240,202500240,2025-05-16,228,14,1,1,2,5,1,17,"On 15-05-2025, a case of Dark Web Crime was reported at Vijayanagara Town PS, Vijayanagara district. Investigation taken up under IT Act."
1282,300010440202200231,202200231,2022-01-26,162,59,3,1,2,5,1,1,"On 25-01-2022, a case of Dark Web Crime was reported at Bagalkot Town PS, Bagalkot district. Investigation taken up under IT Act."
1283,100290838202400206,202400206,2024-03-18,223,14,1,2,2,3,1,30,"On 17-03-2024, a case of Cryptocurrency Crime was reported at Vijayanagara Town PS, Vijayanagara district. Investigation taken up under IT Act."
1284,100050966202200232,202200232,2022-11-17,253,65,1,2,2,4,1,17,"On 16-11-2022, a case of Cyber Crime was reported at Koramangala PS, Bengaluru Urban district. Investigation taken up under IT Act."
1285,100090582202600130,202600130,2026-04-01,184,25,1,2,5,8,4,9,"On 01-04-2026, a case of Theft was reported at Chikkamagaluru Rural PS, Chikkamagaluru district. Investigation taken up under IPC."
1286,100280205202100234,202100234,2021-12-09,80,35,1,1,3,6,1,17,"On 08-12-2021, a case of Money Laundering was reported at Uttara Kannada Rural PS, Uttara Kannada district. Investigation taken up under PMLA."
1287,100280205202300245,202300245,2023-07-17,80,35,1,2,2,4,3,29,"On 17-07-2023, a case of Cyber Crime was reported at Uttara Kannada Rural PS, Uttara Kannada district. Investigation taken up under IT Act."
1288,100030872202300246,202300246,2023-06-17,94,55,1,1,3,6,3,3,"On 16-06-2023, a case of Money Laundering was reported at Khadebazar PS, Belagavi district. Investigation taken up under PMLA."
1289,100100777202400207,202400207,2024-01-17,9,9,1,2,2,4,1,10,"On 17-01-2024, a case of Cyber Crime was reported at Chitradurga Town PS, Chitradurga district. Investigation taken up under IT Act."
1290,300150739202400208,202400208,2024-09-15,198,58,3,1,3,6,3,15,"On 14-09-2024, a case of Money Laundering was reported at Hassan Rural PS, Hassan district. Investigation taken up under PMLA."
1291,100030257202500241,202500241,2025-12-16,130,61,1,1,4,7,2,3,"On 15-12-2025, a case of Drug Offence was reported at Camp PS, Belagavi district. Investigation taken up under NDPS."
1292,200180644202100235,202100235,2021-05-23,189,46,2,1,2,5,1,19,"On 21-05-2021, a case of Dark Web Crime was reported at Kodagu Rural PS, Kodagu district. Investigation taken up under IT Act."
1293,100310477202200233,202200233,2022-09-03,203,20,1,2,2,4,3,32,"On 02-09-2022, a case of Cyber Crime was reported at Yadgir Rural PS, Yadgir district. Investigation taken up under IT Act."
1294,100060803202100236,202100236,2021-10-25,69,47,1,2,2,4,3,6,"On 24-10-2021, a case of Cyber Crime was reported at Bidar Rural PS, Bidar district. Investigation taken up under IT Act."
1295,100140936202500242,202500242,2025-06-02,81,29,1,2,2,4,4,14,"On 02-06-2025, a case of Cyber Crime was reported at Gadag Town PS, Gadag district. Investigation taken up under IT Act."
1296,100250861202100237,202100237,2021-12-21,243,69,1,2,2,4,1,26,"On 20-12-2021, a case of Cyber Crime was reported at Shivamogga Town PS, Shivamogga district. Investigation taken up under IT Act."
1297,100240993202400209,202400209,2024-07-03,56,12,1,2,2,4,3,25,"On 03-07-2024, a case of Cyber Crime was reported at Ramanagara Rural PS, Ramanagara district. Investigation taken up under IT Act."
1298,200080382202600131,202600131,2026-06-03,111,13,2,1,3,6,2,8,"On 02-06-2026, a case of Money Laundering was reported at Chikkaballapur Rural PS, Chikkaballapur district. Investigation taken up under PMLA."
1299,100270812202400210,202400210,2024-06-11,53,3,1,2,2,4,1,28,"On 11-06-2024, a case of Cyber Crime was reported at Udupi Town PS, Udupi district. Investigation taken up under IT Act."
1300,100040173202400211,202400211,2024-02-23,2,2,1,2,5,8,4,4,"On 22-02-2024, a case of Theft was reported at Bengaluru Rural Rural PS, Bengaluru Rural district. Investigation taken up under IPC."
1301,100220389202200234,202200234,2022-10-11,99,57,1,2,2,4,1,23,"On 10-10-2022, a case of Cyber Crime was reported at Krishnaraja PS, Mysuru district. Investigation taken up under IT Act."
1302,100040173202100238,202100238,2021-09-13,2,2,1,2,2,4,4,4,"On 12-09-2021, a case of Cyber Crime was reported at Bengaluru Rural Rural PS, Bengaluru Rural district. Investigation taken up under IT Act."
1303,100070898202500243,202500243,2025-09-02,65,7,1,2,2,4,1,7,"On 01-09-2025, a case of Cyber Crime was reported at Chamarajanagar Rural PS, Chamarajanagar district. Investigation taken up under IT Act."
1304,100120527202500244,202500244,2025-04-04,186,30,1,2,2,4,2,12,"On 03-04-2025, a case of Cyber Crime was reported at Davanagere Town PS, Davanagere district. Investigation taken up under IT Act."
1305,100160422202100239,202100239,2021-07-04,159,67,1,2,2,3,4,16,"On 03-07-2021, a case of Cryptocurrency Crime was reported at Haveri Town PS, Haveri district. Investigation taken up under IT Act."
1306,100290838202300247,202300247,2023-05-06,223,14,1,2,2,3,3,30,"On 05-05-2023, a case of Cryptocurrency Crime was reported at Vijayanagara Town PS, Vijayanagara district. Investigation taken up under IT Act."
1307,100240725202300248,202300248,2023-07-12,140,64,1,2,2,4,2,25,"On 11-07-2023, a case of Cyber Crime was reported at Ramanagara Town PS, Ramanagara district. Investigation taken up under IT Act."
1308,100290606202200235,202200235,2022-11-02,47,27,1,1,2,5,1,30,"On 31-10-2022, a case of Dark Web Crime was reported at Vijayanagara Rural PS, Vijayanagara district. Investigation taken up under IT Act."
1309,200010796202500245,202500245,2025-09-08,35,28,2,2,2,3,3,17,"On 07-09-2025, a case of Cryptocurrency Crime was reported at Bagalkot Rural PS, Bagalkot district. Investigation taken up under IT Act."
1310,100240725202200236,202200236,2022-08-29,238,64,1,1,3,6,2,25,"On 28-08-2022, a case of Money Laundering was reported at Ramanagara Town PS, Ramanagara district. Investigation taken up under PMLA."
1311,100100777202500246,202500246,2025-08-24,262,9,1,1,3,6,3,17,"On 22-08-2025, a case of Money Laundering was reported at Chitradurga Town PS, Chitradurga district. Investigation taken up under PMLA."
1312,100250861202300249,202300249,2023-08-27,243,69,1,1,2,5,3,26,"On 26-08-2023, a case of Dark Web Crime was reported at Shivamogga Town PS, Shivamogga district. Investigation taken up under IT Act."
1313,200200787202300250,202300250,2023-06-27,133,19,2,2,2,3,4,21,"On 27-06-2023, a case of Cryptocurrency Crime was reported at Koppal Town PS, Koppal district. Investigation taken up under IT Act."
1314,100160422202600132,202600132,2026-01-13,159,67,1,2,2,3,3,16,"On 13-01-2026, a case of Cryptocurrency Crime was reported at Haveri Town PS, Haveri district. Investigation taken up under IT Act."
1315,100300609202300251,202300251,2023-08-03,216,33,1,1,3,6,3,31,"On 01-08-2023, a case of Money Laundering was reported at Vijayapura Town PS, Vijayapura district. Investigation taken up under PMLA."
1316,100200787202500247,202500247,2025-01-21,77,19,1,2,2,3,1,21,"On 20-01-2025, a case of Cryptocurrency Crime was reported at Koppal Town PS, Koppal district. Investigation taken up under IT Act."
1317,100130485202300252,202300252,2023-06-10,145,45,1,2,2,4,3,13,"On 09-06-2023, a case of Cyber Crime was reported at Dharwad Town PS, Dharwad district. Investigation taken up under IT Act."
1318,300030178202300253,202300253,2023-02-27,52,40,3,2,2,4,3,3,"On 26-02-2023, a case of Cyber Crime was reported at Tilakwadi PS, Belagavi district. Investigation taken up under IT Act."
1319,300190452202500248,202500248,2025-06-23,135,62,3,1,2,5,1,20,"On 22-06-2025, a case of Dark Web Crime was reported at Kolar Rural PS, Kolar district. Investigation taken up under IT Act."
1320,100100777202400212,202400212,2024-10-26,9,9,1,2,2,4,1,10,"On 24-10-2024, a case of Cyber Crime was reported at Chitradurga Town PS, Chitradurga district. Investigation taken up under IT Act."
1321,100100522202200237,202200237,2022-11-24,19,18,1,2,2,4,1,10,"On 23-11-2022, a case of Cyber Crime was reported at Chitradurga Rural PS, Chitradurga district. Investigation taken up under IT Act."
1322,100020675202500249,202500249,2025-02-19,160,66,1,1,3,6,3,2,"On 18-02-2025, a case of Money Laundering was reported at Ballari Rural PS, Ballari district. Investigation taken up under PMLA."
