ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
1918,4254,1,2023-09-03T07:07:18,1,2,66,153,2,7431,1,
1919,4255,1,2023-09-28T03:43:34,1,11,68,279,11,7432,1,
1920,4257,1,2024-08-02T03:19:06,1,27,3,165,28,7439,1,
1921,4259,2,2024-03-30T08:00:40,1,6,47,69,6,7444,1,
1922,4261,2,2025-04-27T11:17:42,1,18,15,16,19,7449,1,
1923,4264,2,2024-03-23T07:36:57,1,17,22,51,18,7456,1,
1924,4267,1,2022-06-22T14:28:19,1,29,27,29,30,7459,1,
1925,4270,1,2022-12-26T05:53:17,1,1,59,107,1,7462,1,
1926,4271,2,2025-02-10T10:12:48,1,4,2,2,4,7464,1,
1927,4274,2,2023-11-25T20:38:16,1,17,56,240,18,7472,1,
1928,4276,1,2026-03-16T18:12:32,1,1,28,35,1,7474,1,
1929,4279,1,2023-08-10T20:04:07,1,19,62,174,20,7482,1,
1930,4281,2,2025-08-20T23:58:56,1,23,16,82,24,7488,1,
1931,4283,1,2026-05-31T00:08:51,1,11,52,84,11,7491,1,
1932,4286,1,2026-01-05T20:54:46,1,25,63,210,26,7498,1,
1933,4289,2,2024-11-20T08:50:09,1,12,30,127,12,7501,1,
1934,4291,1,2022-05-04T01:39:20,1,19,5,54,20,7504,1,
1935,4293,1,2023-02-09T04:17:20,1,22,57,251,23,7507,1,
1936,4295,1,2021-07-27T11:28:36,1,15,58,198,15,7509,1,
1937,4296,1,2024-03-08T04:03:10,1,22,36,45,23,7510,1,
1938,4298,2,2021-05-05T19:21:12,1,15,58,128,15,7516,1,
1939,4301,2,2023-05-24T15:40:29,1,31,23,25,32,7520,1,
1940,4306,2,2023-04-25T17:44:51,1,31,20,123,32,7527,1,
1941,4310,2,2023-10-05T17:44:39,1,31,20,270,17,7535,1,
1942,4311,1,2023-04-17T09:45:19,1,27,3,53,17,7536,1,
1943,4313,2,2021-06-19T15:41:37,1,7,70,173,7,7541,1,
1944,4316,1,2022-09-03T21:29:23,1,7,70,264,7,7547,1,
1945,4318,1,2022-08-12T13:36:06,1,30,33,138,31,7551,1,
1946,4320,2,2021-02-13T15:43:51,1,21,31,36,22,7556,1,
1947,4321,1,2021-08-12T00:12:17,1,19,5,5,20,7557,1,
1948,4322,1,2021-02-08T17:28:03,1,22,57,251,23,7558,1,
1949,4330,2,2022-02-23T10:15:22,1,20,53,232,17,7572,1,
1950,4332,2,2025-09-08T06:29:44,1,24,64,238,25,7574,1,
1951,4335,1,2022-05-02T13:26:53,1,31,23,31,32,7579,1,
1952,4338,1,2022-03-06T08:23:32,1,1,59,255,1,7584,1,
1953,4343,1,2024-11-08T15:50:20,1,25,63,137,26,7591,1,
1954,4348,1,2021-02-01T10:56:05,1,30,33,104,31,7600,1,
1955,4351,2,2022-09-23T01:19:56,1,2,66,153,2,7606,1,
1956,4354,1,2025-04-17T09:43:50,1,30,26,28,31,7610,1,
1957,4356,1,2023-12-19T22:48:22,1,19,5,5,20,7612,1,
1958,4357,2,2026-05-09T01:40:57,1,4,42,102,4,7615,1,
1959,4366,1,2025-08-11T03:11:30,1,2,66,197,17,7631,1,
1960,4373,1,2024-07-09T05:12:16,1,18,46,66,19,7640,1,
1961,4374,1,2026-01-16T07:28:51,1,4,42,102,4,7644,1,
1962,4376,1,2026-06-15T09:27:01,1,8,13,13,8,7646,1,
1963,4378,2,2021-03-10T21:12:49,1,9,25,27,17,7649,1,
1964,4380,1,2021-10-11T09:21:21,1,14,29,34,14,7652,1,
1965,4385,1,2025-10-22T19:37:11,1,6,47,132,6,7661,1,
1966,4386,2,2025-01-03T05:46:23,1,16,67,155,16,7662,1,
1967,4388,2,2022-10-30T03:09:56,1,25,69,249,26,7665,1,
1968,4390,2,2025-06-22T02:30:49,1,16,67,192,17,7667,1,
1969,4391,1,2021-09-30T20:51:10,1,30,33,104,31,7668,1,
1970,4393,2,2022-12-04T20:48:14,1,13,11,120,13,7671,1,
1971,4400,2,2023-03-01T23:31:18,1,21,31,83,22,7682,1,
1972,4402,1,2023-02-02T14:22:05,1,28,35,202,17,7688,1,
1973,4403,2,2021-07-31T14:15:49,1,1,59,162,1,7690,1,
1974,4404,2,2021-02-28T08:10:45,1,5,39,245,5,7693,1,
1975,4405,1,2025-04-29T10:39:04,1,25,69,249,26,7694,1,
1976,4407,1,2022-10-06T02:38:23,1,12,30,33,12,7699,1,
1977,4410,2,2023-12-08T02:09:55,1,30,33,216,17,7702,1,
1978,4413,2,2025-08-04T08:12:37,1,15,58,198,17,7705,1,
1979,4415,1,2025-12-03T16:48:09,1,20,53,275,21,7711,1,
1980,4418,2,2023-11-08T03:12:23,1,17,56,240,18,7714,1,
1981,4420,2,2023-12-22T09:16:54,1,21,1,209,22,7717,1,
1982,4425,2,2025-07-29T19:44:20,1,1,28,35,17,7724,1,
1983,4430,2,2024-11-29T05:34:34,1,15,44,61,15,7734,1,
1984,4431,1,2021-03-05T04:29:00,1,30,33,216,17,7735,1,
1985,4436,1,2021-07-17T23:52:00,1,8,13,13,17,7746,1,
1986,4439,1,2021-08-16T15:39:39,1,10,18,109,10,7753,1,
1987,4444,1,2023-06-18T04:48:42,1,30,26,226,31,7760,1,
1988,4445,1,2024-05-29T14:48:07,1,15,44,117,15,7761,1,
1989,4447,1,2023-02-23T08:10:09,1,30,33,216,31,7764,1,
1990,4448,1,2023-04-26T15:28:28,1,25,69,170,26,7765,1,
1991,4450,1,2023-06-21T18:29:10,1,5,49,72,5,7768,1,
1992,4451,1,2026-06-27T19:01:42,1,8,8,217,8,7770,1,
1993,4457,1,2024-10-28T01:16:41,1,14,29,34,14,7782,1,
1994,4459,2,2026-07-19T08:41:25,1,3,51,244,17,7787,1,
1995,4462,1,2024-09-26T20:10:52,1,27,10,110,28,7794,1,
1996,4463,2,2021-12-26T09:11:50,1,18,15,16,19,7796,1,
1997,4464,2,2026-03-09T12:11:14,1,29,14,205,30,7797,1,
1998,4465,2,2023-10-21T02:10:53,1,20,19,133,21,7798,1,
1999,4468,2,2021-05-06T20:48:30,1,19,5,5,20,7801,1,
2000,4472,1,2024-11-14T18:37:18,1,21,1,97,22,7810,1,
2001,4473,1,2022-08-07T13:14:22,1,22,21,225,23,7812,1,
2002,4476,2,2026-05-21T10:10:07,1,12,37,46,12,7818,1,
2003,4477,1,2023-05-21T07:17:00,1,17,56,115,18,7820,1,
2004,4479,1,2025-10-07T16:03:09,1,20,53,252,21,7823,1,
2005,4480,2,2023-05-06T17:36:48,1,11,68,250,11,7824,1,
2006,4481,1,2026-01-27T15:33:45,1,27,3,53,28,7827,1,
2007,4483,1,2025-04-20T16:45:20,1,11,71,257,11,7830,1,
2008,4488,2,2022-03-24T01:41:34,1,5,39,233,5,7839,1,
2009,4492,2,2021-11-25T00:10:53,1,6,43,254,17,7844,1,
2010,4495,2,2023-09-13T14:10:29,1,21,1,97,22,7849,1,
2011,4498,1,2023-07-19T04:54:39,1,11,68,250,17,7852,1,
2012,4499,1,2024-11-16T08:45:41,1,28,32,259,29,7856,1,
2013,4504,2,2021-01-05T09:32:05,1,29,14,164,17,7865,1,
2014,4507,1,2026-03-05T17:30:15,1,12,37,57,12,7868,1,
2015,4509,1,2025-10-29T10:56:24,1,8,13,111,8,7874,1,
2016,4512,1,2021-08-19T12:03:51,1,7,70,264,7,7878,1,
2017,4516,2,2021-01-10T10:02:04,1,20,53,149,21,7886,1,
2018,4518,1,2025-11-02T13:56:26,1,2,66,153,17,7890,1,
2019,4520,2,2024-04-18T12:49:42,1,5,41,55,5,7894,1,
2020,4521,1,2026-04-19T22:02:19,1,24,12,280,17,7895,1,
2021,4522,2,2024-11-11T17:59:32,1,3,61,183,17,7896,1,
2022,4524,1,2023-06-06T11:29:13,1,9,25,184,9,7900,1,
2023,4525,2,2022-01-27T17:55:28,1,24,64,146,25,7904,1,
2024,4526,2,2024-12-31T20:21:16,1,30,33,138,31,7905,1,
2025,4530,2,2026-07-10T21:48:49,1,16,17,188,16,7911,1,
2026,4533,2,2025-03-18T00:57:58,1,23,24,147,24,7920,1,
2027,4540,2,2023-09-11T22:03:07,1,9,54,90,9,7931,1,
2028,4542,2,2024-08-24T13:25:17,1,5,49,106,5,7933,1,
2029,4546,2,2026-07-22T12:04:06,1,14,6,277,17,7940,1,
2030,4547,1,2023-07-14T00:23:55,1,16,17,188,16,7941,1,
2031,4549,2,2024-11-13T13:21:15,1,27,3,165,28,7944,1,
2032,4550,1,2022-08-18T07:37:54,1,14,29,50,14,7945,1,
2033,4551,2,2022-11-15T09:04:43,1,26,38,48,17,7946,1,
2034,4553,1,2024-09-12T06:15:53,1,9,54,89,9,7952,1,
2035,4554,1,2023-06-21T13:23:15,1,10,18,59,10,7954,1,
2036,4556,1,2025-04-23T17:13:20,1,4,42,58,4,7957,1,
2037,4557,1,2025-09-19T17:25:06,1,15,44,117,15,7959,1,
2038,4558,2,2023-11-16T20:02:47,1,2,4,113,2,7960,1,
2039,4559,1,2023-05-31T16:05:45,1,13,11,120,13,7961,1,
2040,4562,2,2021-05-21T08:05:03,1,20,19,73,21,7967,1,
2041,4564,1,2023-02-19T16:44:30,1,31,20,270,32,7972,1,
2042,4566,2,2023-08-25T01:04:50,1,12,30,33,12,7979,1,
2043,4567,2,2023-06-12T07:34:45,1,7,70,173,7,7983,1,
2044,4570,1,2023-08-27T11:43:40,1,25,69,170,26,7988,1,
2045,4571,2,2022-06-23T02:48:51,1,1,28,30,1,7990,1,
2046,4572,1,2023-10-28T17:18:21,1,26,34,211,27,7991,1,
2047,4573,1,2021-10-24T21:17:57,1,31,20,123,32,7993,1,
2048,4575,1,2022-03-31T00:50:45,1,9,54,89,9,7995,1,
2049,4576,1,2025-03-21T21:33:58,1,13,45,145,13,7997,1,
2050,4581,1,2025-06-15T00:12:37,1,9,25,180,9,8006,1,
2051,4585,2,2026-05-16T19:36:22,1,25,69,249,26,8013,1,
2052,4587,2,2025-05-06T09:59:30,1,30,33,104,31,8015,1,
2053,4590,1,2023-12-23T15:25:00,1,24,64,146,25,8018,1,
2054,4594,2,2025-10-24T11:55:42,1,18,15,201,19,8024,1,
2055,4595,1,2023-04-26T10:34:16,1,18,15,16,19,8025,1,
2056,4596,2,2021-08-07T07:03:22,1,17,56,115,18,8026,1,
2057,4598,1,2022-09-01T19:54:13,1,19,5,178,20,8028,1,
2058,4604,1,2023-03-18T20:23:57,1,15,44,158,15,8035,1,
2059,4606,1,2026-05-22T21:42:59,1,22,21,23,23,8037,1,
2060,4611,1,2021-03-30T05:06:08,1,7,70,208,7,8048,1,
2061,4616,2,2025-08-31T13:41:40,1,20,19,73,21,8058,1,
2062,4617,2,2023-12-20T17:49:10,1,25,69,243,26,8059,1,
2063,4618,2,2022-12-31T06:31:11,1,16,17,20,16,8060,1,
2064,4619,2,2024-02-18T14:00:35,1,4,42,102,4,8063,1,
2065,4627,1,2023-02-27T21:58:57,1,25,63,236,26,8080,1,
2066,4631,2,2025-10-07T09:09:04,1,18,15,16,19,8088,1,
2067,4632,2,2025-06-28T08:02:06,1,17,56,240,18,8089,1,
2068,4633,1,2024-07-11T15:12:41,1,21,31,36,22,8090,1,
2069,4637,2,2021-04-18T12:02:01,1,26,38,103,27,8096,1,
2070,4638,2,2023-08-12T01:41:10,1,6,47,132,6,8097,1,
2071,4641,2,2021-07-04T17:59:21,1,23,24,215,24,8104,1,
2072,4642,1,2024-12-30T17:10:58,1,12,30,186,12,8107,1,
2073,4643,2,2021-04-05T02:45:47,1,15,44,61,17,8108,1,
2074,4645,1,2023-02-25T04:06:03,1,18,46,189,19,8111,1,
2075,4648,2,2023-11-13T01:01:14,1,9,54,143,9,8118,1,
2076,4650,1,2021-11-28T20:30:19,1,5,49,79,5,8124,1,
2077,4653,1,2025-01-17T04:42:49,1,25,69,179,26,8128,1,
2078,4654,1,2024-05-14T20:33:28,1,12,37,57,12,8129,1,
2079,4656,1,2024-02-07T01:16:27,1,16,17,188,16,8131,1,
2080,4657,2,2021-01-22T09:57:05,1,14,6,247,17,8132,1,
2081,4660,1,2022-09-11T19:10:24,1,29,14,15,30,8138,1,
2082,4661,2,2021-02-17T12:02:35,1,13,11,120,17,8139,1,
2083,4662,2,2023-05-26T10:27:52,1,2,66,160,2,8143,1,
2084,4667,2,2021-10-17T15:52:14,1,30,33,39,31,8149,1,
2085,4668,1,2026-06-27T22:54:15,1,31,23,25,32,8152,1,
2086,4669,2,2024-04-18T12:06:23,1,13,45,229,17,8154,1,
2087,4671,1,2023-07-12T11:50:57,1,25,63,227,17,8157,1,
2088,4672,1,2023-01-30T20:11:19,1,3,61,154,17,8158,1,
2089,4674,1,2021-01-29T00:09:28,1,5,41,55,5,8165,1,
2090,4677,2,2024-11-10T04:51:50,1,31,20,270,17,8172,1,
2091,4679,1,2025-06-07T11:36:20,1,1,59,107,1,8174,1,
2092,4680,2,2022-05-28T02:36:27,1,31,20,203,32,8175,1,
2093,4681,2,2022-08-19T16:17:00,1,24,12,12,25,8176,1,
2094,4683,1,2025-10-17T03:07:15,1,17,22,24,18,8179,1,
2095,4684,2,2023-12-27T22:16:52,1,12,30,33,12,8182,1,
2096,4694,1,2021-11-28T04:29:50,1,29,27,182,30,8200,1,
2097,4698,2,2026-01-30T11:24:12,1,12,37,46,17,8206,1,
2098,4699,2,2026-07-29T10:28:32,1,7,7,65,17,8207,1,
2099,4700,1,2023-05-05T11:37:12,1,18,46,131,19,8208,1,
2100,4701,2,2021-09-30T11:51:50,1,27,3,165,28,8212,1,
2101,4702,1,2021-09-27T22:32:27,1,7,7,65,7,8213,1,
2102,4704,2,2024-05-05T19:48:49,1,20,53,149,21,8220,1,
2103,4706,2,2026-06-12T14:34:23,1,14,29,81,17,8222,1,
2104,4707,2,2025-05-31T11:46:05,1,25,69,243,26,8223,1,
2105,4708,1,2022-02-14T08:21:20,1,12,30,127,12,8224,1,
2106,4709,2,2023-02-04T21:58:19,1,31,23,101,32,8225,1,
2107,4710,2,2022-04-18T15:20:19,1,22,57,99,23,8227,1,
2108,4713,1,2024-09-16T14:52:20,1,29,14,15,30,8232,1,
2109,4714,1,2025-05-07T18:38:37,1,12,37,57,17,8233,1,
2110,4717,1,2024-09-06T17:55:33,1,23,16,231,24,8240,1,
2111,4723,2,2024-01-01T11:54:05,1,20,19,77,21,8250,1,
2112,4725,1,2022-02-23T16:28:18,1,5,41,241,5,8255,1,
2113,4730,2,2024-12-17T17:22:04,1,12,37,46,12,8265,1,
2114,4731,2,2023-01-10T01:57:11,1,24,12,12,25,8266,1,
2115,4733,2,2023-04-01T22:56:42,1,8,8,8,8,8268,1,
2116,4739,2,2021-12-03T06:28:43,1,4,42,58,4,8278,1,
2117,4740,1,2022-03-22T04:29:19,1,19,5,5,20,8280,1,
2118,4741,1,2023-12-29T06:55:15,1,25,69,170,26,8281,1,
2119,4742,2,2023-08-27T08:11:37,1,25,63,236,26,8282,1,
2120,4743,1,2021-12-11T09:27:00,1,11,52,126,11,8283,1,
2121,4744,2,2022-08-18T19:17:16,1,21,31,142,22,8284,1,
2122,4745,2,2025-12-12T12:08:53,1,22,36,45,23,8285,1,
2123,4746,2,2024-12-22T03:25:35,1,12,37,85,12,8289,1,
2124,4751,1,2022-06-22T06:47:41,1,3,61,183,3,8300,1,
2125,4753,1,2021-08-18T00:59:04,1,24,64,238,17,8305,1,
2126,4754,2,2023-05-30T21:56:45,1,9,25,184,9,8307,1,
2127,4755,2,2025-11-16T06:09:45,1,15,58,100,17,8308,1,
2128,4761,1,2026-01-15T21:24:38,1,31,20,64,32,8318,1,
2129,4762,1,2025-04-15T20:21:05,1,17,22,86,18,8319,1,
2130,4769,2,2023-10-23T02:44:12,1,24,64,190,25,8336,1,
2131,4771,2,2021-08-13T00:05:21,1,18,15,16,19,8338,1,
2132,4773,2,2022-03-24T16:23:18,1,13,45,145,13,8340,1,
2133,4777,2,2023-08-01T22:13:13,1,3,61,161,17,8353,1,
2134,4779,2,2022-09-12T19:37:12,1,21,31,36,22,8358,1,
2135,4780,2,2024-04-22T22:14:06,1,31,23,25,32,8362,1,
2136,4782,2,2024-02-12T16:48:53,1,9,54,143,9,8368,1,
2137,4784,1,2021-10-06T17:40:23,1,5,49,268,5,8371,1,
2138,4785,1,2025-09-14T01:58:22,1,2,66,160,2,8373,1,
2139,4788,2,2026-02-21T06:20:40,1,13,11,75,17,8377,1,
2140,4791,2,2022-09-30T20:35:18,1,15,58,100,17,8381,1,
2141,4793,2,2023-06-20T08:26:03,1,23,24,147,24,8385,1,
2142,4796,2,2023-03-31T00:45:44,1,23,24,215,24,8391,1,
2143,4799,1,2022-05-14T00:07:36,1,25,63,210,26,8398,1,
2144,4800,2,2022-06-06T22:36:11,1,2,4,113,2,8399,1,
2145,4801,1,2024-12-16T13:26:35,1,23,24,215,24,8402,1,
2146,4804,1,2025-01-28T07:19:28,1,16,67,156,16,8408,1,
2147,4805,1,2026-02-17T14:44:27,1,25,63,137,26,8411,1,
2148,4806,2,2023-12-09T10:48:38,1,29,27,230,30,8413,1,
2149,4807,1,2021-09-13T11:26:39,1,24,64,140,25,8414,1,
2150,4808,2,2026-01-17T13:59:43,1,5,65,163,5,8415,1,
2151,4810,1,2025-01-17T05:20:15,1,21,1,97,22,8418,1,
2152,4811,1,2022-03-18T02:55:54,1,22,57,99,23,8419,1,
2153,4813,1,2024-02-08T23:42:24,1,12,30,186,12,8422,1,
2154,4817,2,2023-10-12T05:31:07,1,14,29,50,17,8431,1,
2155,4818,1,2022-02-05T07:37:14,1,8,8,217,8,8434,1,
2156,4819,2,2026-05-26T13:28:11,1,13,45,145,13,8436,1,
2157,4822,2,2025-01-29T16:51:02,1,6,43,116,6,8443,1,
2158,4823,2,2026-07-11T07:28:01,1,10,18,59,10,8445,1,
2159,4824,1,2026-01-10T16:57:37,1,27,3,53,28,8446,1,
2160,4825,2,2022-01-07T19:05:52,1,18,15,237,19,8447,1,
2161,4826,2,2022-08-26T03:49:20,1,14,6,277,14,8448,1,
2162,4829,1,2024-12-18T14:32:14,1,25,63,210,26,8452,1,
2163,4832,2,2021-07-30T04:28:54,1,16,67,155,16,8458,1,
2164,4835,2,2025-10-14T08:26:50,1,8,13,63,8,8464,1,
2165,4838,2,2026-07-23T04:43:24,1,1,59,107,1,8467,1,
2166,4840,2,2024-10-05T10:06:00,1,6,43,195,6,8470,1,
2167,4842,1,2023-07-12T11:22:03,1,15,44,158,15,8473,1,
2168,4843,2,2023-05-12T22:21:35,1,9,54,89,9,8475,1,
2169,4845,2,2026-04-26T03:27:42,1,27,3,165,28,8479,1,
2170,4846,2,2024-06-27T03:22:32,1,23,16,44,24,8481,1,
2171,4847,2,2024-12-10T16:34:06,1,17,22,86,18,8482,1,
2172,4848,1,2024-01-18T06:18:38,1,4,42,200,4,8486,1,
2173,4852,1,2026-02-26T11:20:56,1,7,70,264,7,8492,1,
2174,4853,1,2025-10-14T23:46:17,1,17,22,199,18,8494,1,
2175,4855,2,2023-06-14T00:18:45,1,1,28,43,17,8498,1,
2176,4857,2,2026-04-03T14:18:50,1,10,18,19,10,8502,1,
2177,4859,1,2022-12-15T11:34:18,1,21,1,97,22,8504,1,
2178,4863,1,2022-03-29T04:16:38,1,20,53,149,21,8510,1,
2179,4865,2,2023-01-31T12:51:30,1,17,56,115,18,8514,1,
2180,4872,2,2026-05-26T00:03:41,1,3,61,130,3,8529,1,
2181,4875,1,2026-03-01T23:13:35,1,31,20,64,32,8533,1,
2182,4881,1,2024-10-15T22:34:23,1,24,64,238,25,8548,1,
2183,4882,2,2023-11-16T19:35:21,1,4,42,200,4,8549,1,
2184,4886,1,2024-04-05T14:31:21,1,24,12,280,25,8554,1,
2185,4890,1,2024-01-31T13:37:40,1,31,20,22,32,8560,1,
2186,4893,2,2025-02-05T03:20:37,1,17,56,95,18,8565,1,
2187,4901,1,2026-06-26T11:55:43,1,3,61,130,3,8582,1,
2188,4903,1,2026-07-11T16:31:13,1,14,29,50,14,8587,1,
2189,4905,1,2023-02-08T16:45:04,1,22,57,118,23,8590,1,
2190,4907,2,2024-09-22T23:34:58,1,30,33,138,31,8593,1,
2191,4909,2,2025-03-21T21:02:57,1,5,65,163,17,8597,1,
2192,4912,2,2023-12-31T15:05:46,1,19,62,234,20,8600,1,
2193,4913,2,2025-10-10T11:23:04,1,23,16,17,24,8603,1,
2194,4916,1,2021-11-02T16:03:23,1,26,38,48,27,8607,1,
2195,4918,1,2022-09-19T16:19:21,1,29,27,230,30,8612,1,
2196,4919,2,2022-08-11T17:17:22,1,28,35,202,29,8614,1,
2197,4920,1,2021-08-07T09:43:51,1,22,21,225,23,8616,1,
2198,4922,1,2022-11-21T06:47:52,1,7,70,173,7,8618,1,
2199,4923,2,2023-09-16T19:00:50,1,25,63,137,26,8620,1,
2200,4924,2,2024-05-10T09:38:40,1,28,35,221,29,8622,1,
2201,4928,2,2023-02-17T09:46:07,1,2,66,160,2,8634,1,
2202,4929,2,2021-10-08T11:38:45,1,7,7,213,7,8636,1,
2203,4933,2,2025-07-24T11:39:10,1,21,1,1,22,8643,1,
2204,4936,2,2023-05-07T21:38:48,1,15,58,198,15,8649,1,
2205,4938,2,2025-12-10T16:58:31,1,16,67,155,16,8653,1,
2206,4939,1,2021-08-16T04:35:49,1,14,6,277,14,8654,1,
2207,4942,2,2021-04-13T03:26:18,1,12,30,127,12,8657,1,
2208,4943,2,2024-07-13T20:29:11,1,9,25,27,9,8660,1,
2209,4945,2,2025-02-19T00:10:39,1,29,27,182,30,8665,1,
2210,4947,2,2024-11-09T21:25:44,1,17,22,86,18,8667,1,
2211,4948,1,2021-10-29T01:44:03,1,20,53,232,21,8668,1,
2212,4949,2,2024-05-03T14:39:28,1,1,28,35,1,8669,1,
2213,4953,1,2025-10-07T06:55:06,1,9,54,143,9,8682,1,
2214,4954,2,2021-06-04T07:07:19,1,15,44,158,15,8683,1,
2215,4955,2,2024-07-24T20:38:36,1,2,4,4,2,8684,1,
2216,4957,2,2025-05-18T03:58:40,1,7,70,264,7,8687,1,
2217,4959,1,2021-06-27T20:15:01,1,15,58,128,17,8689,1,
2218,4960,1,2022-12-07T10:01:25,1,2,66,160,2,8690,1,
2219,4964,2,2022-11-16T11:55:15,1,19,62,278,20,8695,1,
2220,4970,1,2021-06-15T18:59:50,1,14,6,277,14,8705,1,
2221,4971,2,2021-11-30T17:23:57,1,17,22,24,18,8706,1,
2222,4973,1,2021-04-04T18:42:56,1,26,34,224,27,8709,1,
2223,4976,1,2022-01-10T14:59:30,1,17,22,86,17,8712,1,
2224,4978,1,2022-08-17T19:07:33,1,6,43,60,6,8714,1,
2225,4980,2,2025-08-01T18:17:08,1,12,37,46,12,8717,1,
2226,4985,2,2026-03-17T17:43:33,1,12,37,57,12,8722,1,
2227,4994,1,2026-04-25T09:54:42,1,2,4,4,2,8737,1,
2228,4995,2,2023-04-06T12:18:19,1,4,2,114,4,8738,1,
2229,4996,2,2023-09-04T11:41:38,1,1,28,43,1,8741,1,
2230,4998,1,2021-06-10T17:35:18,1,29,27,105,17,8744,1,
2231,5000,1,2023-05-02T07:40:47,1,6,43,60,6,8746,1,
2232,5001,2,2023-09-08T13:48:27,1,6,47,132,6,8748,1,
2233,5002,1,2023-06-22T15:39:49,1,24,12,152,25,8749,1,
2234,5005,1,2024-07-28T02:56:21,1,13,11,120,13,8754,1,
2235,5007,2,2026-04-30T00:27:15,1,21,1,1,22,8756,1,
2236,5008,1,2021-07-03T04:32:51,1,10,9,262,10,8757,1,
2237,5011,2,2023-08-04T05:34:32,1,17,56,240,18,8761,1,
2238,5012,2,2023-05-24T16:18:09,1,19,62,278,20,8763,1,
2239,5013,2,2025-02-24T14:25:19,1,7,70,173,7,8765,1,
2240,5014,2,2021-07-07T23:30:38,1,10,9,262,10,8766,1,
2241,5019,2,2021-07-10T21:54:22,1,14,6,277,14,8777,1,
2242,5021,2,2022-04-10T02:41:52,1,12,37,46,12,8780,1,
2243,5023,2,2025-09-06T17:36:40,1,25,63,227,26,8782,1,
2244,5024,2,2023-10-29T22:08:15,1,20,19,133,21,8783,1,
2245,5025,2,2024-06-01T14:09:54,1,2,4,67,2,8784,1,
2246,5028,2,2025-11-11T19:50:51,1,31,20,64,17,8788,1,
2247,5031,2,2026-03-25T00:56:34,1,21,1,1,22,8791,1,
2248,5032,1,2024-05-12T01:40:27,1,13,45,145,13,8792,1,
2249,5033,1,2021-09-22T20:02:04,1,16,17,188,17,8796,1,
2250,5034,1,2025-03-30T11:03:53,1,2,4,4,2,8798,1,
2251,5038,1,2024-12-27T09:34:10,1,16,67,155,16,8806,1,
2252,5039,1,2022-05-06T19:51:11,1,9,25,222,9,8807,1,
2253,5041,1,2022-12-05T15:28:13,1,30,26,96,31,8809,1,
2254,5044,2,2021-12-25T07:43:25,1,24,64,190,25,8814,1,
2255,5045,2,2021-09-27T12:56:10,1,13,45,145,13,8815,1,
2256,5048,1,2025-01-17T23:20:12,1,20,53,149,17,8820,1,
2257,5050,2,2022-08-06T20:17:26,1,7,70,208,7,8824,1,
2258,5051,2,2022-07-26T13:47:17,1,1,28,30,1,8826,1,
2259,5054,1,2023-09-14T22:55:43,1,10,18,59,10,8830,1,
2260,5056,1,2026-04-07T07:42:08,1,27,10,10,28,8832,1,
2261,5057,2,2024-04-14T06:56:00,1,27,10,167,28,8835,1,
2262,5058,1,2026-03-18T23:06:53,1,7,70,264,7,8836,1,
2263,5061,1,2025-11-27T07:37:17,1,26,38,103,17,8839,1,
2264,5062,1,2025-01-22T23:36:31,1,16,17,20,16,8840,1,
2265,5063,1,2021-07-11T00:52:36,1,27,3,3,17,8841,1,
2266,5065,1,2025-02-10T07:40:25,1,19,62,168,20,8847,1,
2267,5068,2,2025-02-10T18:01:39,1,24,12,152,25,8853,1,
2268,5069,2,2025-05-08T03:36:27,1,9,54,260,9,8855,1,
2269,5070,2,2022-10-11T09:00:22,1,16,67,192,16,8857,1,
2270,5071,1,2023-02-09T18:57:26,1,11,71,257,11,8858,1,
2271,5078,1,2025-06-08T05:31:48,1,8,8,8,8,8869,1,
