CaseMasterID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,OccurrenceBriefFacts
1516,2024-04-01T20:07:18,2024-04-02T01:07:18,2024-04-02T06:07:18,16.7715,77.1326,"Incident occurred near coordinates 16.7715, 77.1326 within the jurisdiction of Yadgir Town PS."
1517,2021-02-05T11:22:55,2021-02-05T12:22:55,2021-02-05T16:22:55,12.296,75.853,"Incident occurred near coordinates 12.296, 75.853 within the jurisdiction of Kodagu Town PS."
1518,2022-03-25T13:50:36,2022-03-25T18:50:36,2022-03-27T06:50:36,13.3955,77.7018,"Incident occurred near coordinates 13.3955, 77.7018 within the jurisdiction of Chikkaballapur Rural PS."
1519,2025-04-06T13:33:23,2025-04-06T16:33:23,2025-04-08T03:33:23,12.3627,76.5987,"Incident occurred near coordinates 12.3627, 76.5987 within the jurisdiction of Narasimharaja PS."
1520,2026-01-04T09:46:30,2026-01-04T13:46:30,2026-01-04T18:46:30,13.0534,76.1621,"Incident occurred near coordinates 13.0534, 76.1621 within the jurisdiction of Hassan Rural PS."
1521,2025-02-20T15:15:19,2025-02-20T20:15:19,2025-02-20T17:15:19,13.1675,78.165,"Incident occurred near coordinates 13.1675, 78.165 within the jurisdiction of Kolar Town PS."
1522,2022-01-02T04:42:11,2022-01-02T06:42:11,2022-01-02T20:42:11,13.0286,76.1352,"Incident occurred near coordinates 13.0286, 76.1352 within the jurisdiction of Hassan Rural PS."
1523,2025-05-04T15:38:31,2025-05-04T18:38:31,2025-05-05T21:38:31,13.14,78.1121,"Incident occurred near coordinates 13.14, 78.1121 within the jurisdiction of Kolar Town PS."
1524,2025-01-31T08:44:05,2025-01-31T10:44:05,2025-02-01T08:44:05,13.4006,77.6656,"Incident occurred near coordinates 13.4006, 77.6656 within the jurisdiction of Chikkaballapur Rural PS."
1525,2026-02-17T03:20:16,2026-02-17T06:20:16,2026-02-17T13:20:16,16.8403,75.7438,"Incident occurred near coordinates 16.8403, 75.7438 within the jurisdiction of Vijayapura Town PS."
1526,2022-02-07T13:24:00,2022-02-07T15:24:00,2022-02-09T13:24:00,15.1592,76.8796,"Incident occurred near coordinates 15.1592, 76.8796 within the jurisdiction of Ballari Rural PS."
1527,2024-11-22T10:03:09,2024-11-22T13:03:09,2024-11-24T08:03:09,13.9735,75.5651,"Incident occurred near coordinates 13.9735, 75.5651 within the jurisdiction of Shivamogga Rural PS."
1528,2026-06-09T11:13:36,2026-06-09T17:13:36,2026-06-11T00:13:36,12.2273,76.5908,"Incident occurred near coordinates 12.2273, 76.5908 within the jurisdiction of Krishnaraja PS."
1529,2025-08-14T13:28:05,2025-08-14T15:28:05,2025-08-16T06:28:05,13.3482,77.5317,"Incident occurred near coordinates 13.3482, 77.5317 within the jurisdiction of Bengaluru Rural Town PS."
1530,2025-02-11T15:27:53,2025-02-11T15:27:53,2025-02-13T01:27:53,14.8158,74.6423,"Incident occurred near coordinates 14.8158, 74.6423 within the jurisdiction of Uttara Kannada Rural PS."
1531,2023-08-11T19:13:39,2023-08-11T22:13:39,2023-08-12T21:13:39,13.0661,78.1967,"Incident occurred near coordinates 13.0661, 78.1967 within the jurisdiction of Kolar Rural PS."
1532,2025-06-30T18:12:12,2025-07-01T00:12:12,2025-07-01T22:12:12,17.3425,76.8561,"Incident occurred near coordinates 17.3425, 76.8561 within the jurisdiction of Kalaburagi Rural PS."
1533,2025-01-19T23:48:50,2025-01-19T23:48:50,2025-01-21T21:48:50,12.9964,77.5244,"Incident occurred near coordinates 12.9964, 77.5244 within the jurisdiction of Whitefield PS."
1534,2022-11-24T06:44:49,2022-11-24T09:44:49,2022-11-25T16:44:49,15.4438,75.5729,"Incident occurred near coordinates 15.4438, 75.5729 within the jurisdiction of Gadag Town PS."
1535,2025-08-04T14:24:52,2025-08-04T19:24:52,2025-08-05T03:24:52,17.852,77.5461,"Incident occurred near coordinates 17.852, 77.5461 within the jurisdiction of Bidar Town PS."
1536,2024-05-24T02:40:12,2024-05-24T06:40:12,2024-05-25T06:40:12,16.1496,77.2723,"Incident occurred near coordinates 16.1496, 77.2723 within the jurisdiction of Raichur Town PS."
1537,2023-02-28T13:19:34,2023-02-28T17:19:34,2023-03-02T03:19:34,15.1775,76.9931,"Incident occurred near coordinates 15.1775, 76.9931 within the jurisdiction of Ballari Rural PS."
1538,2022-03-21T19:43:17,2022-03-21T23:43:17,2022-03-21T22:43:17,14.3907,75.8671,"Incident occurred near coordinates 14.3907, 75.8671 within the jurisdiction of Davanagere Rural PS."
1539,2021-03-27T04:03:47,2021-03-27T09:03:47,2021-03-27T16:03:47,17.3181,76.8841,"Incident occurred near coordinates 17.3181, 76.8841 within the jurisdiction of Kalaburagi Rural PS."
1540,2024-05-31T17:53:05,2024-05-31T20:53:05,2024-06-01T11:53:05,15.336,76.0977,"Incident occurred near coordinates 15.336, 76.0977 within the jurisdiction of Koppal Rural PS."
1541,2025-10-29T19:12:48,2025-10-29T21:12:48,2025-10-30T23:12:48,13.2825,77.1717,"Incident occurred near coordinates 13.2825, 77.1717 within the jurisdiction of Tumakuru Town PS."
1542,2022-07-10T12:06:12,2022-07-10T16:06:12,2022-07-11T22:06:12,12.8135,75.2256,"Incident occurred near coordinates 12.8135, 75.2256 within the jurisdiction of Mangaluru North PS."
1543,2026-04-09T18:18:39,2026-04-09T19:18:39,2026-04-11T19:18:39,15.4535,74.9551,"Incident occurred near coordinates 15.4535, 74.9551 within the jurisdiction of Dharwad Rural PS."
1544,2025-08-14T14:02:49,2025-08-14T20:02:49,2025-08-15T04:02:49,14.7865,75.4148,"Incident occurred near coordinates 14.7865, 75.4148 within the jurisdiction of Haveri Rural PS."
1545,2023-11-09T14:08:06,2023-11-09T17:08:06,2023-11-11T06:08:06,13.3805,77.1785,"Incident occurred near coordinates 13.3805, 77.1785 within the jurisdiction of Tumakuru Town PS."
1546,2021-05-18T14:06:53,2021-05-18T19:06:53,2021-05-19T01:06:53,16.2373,75.6224,"Incident occurred near coordinates 16.2373, 75.6224 within the jurisdiction of Bagalkot Town PS."
1547,2021-01-12T15:41:00,2021-01-12T21:41:00,2021-01-13T13:41:00,13.0118,77.6412,"Incident occurred near coordinates 13.0118, 77.6412 within the jurisdiction of Cubbon Park PS."
1548,2026-06-30T19:37:02,2026-06-30T22:37:02,2026-07-01T03:37:02,13.3733,74.7499,"Incident occurred near coordinates 13.3733, 74.7499 within the jurisdiction of Udupi Town PS."
1549,2025-12-16T18:29:57,2025-12-16T21:29:57,2025-12-17T08:29:57,13.3556,77.1636,"Incident occurred near coordinates 13.3556, 77.1636 within the jurisdiction of Tumakuru Rural PS."
1550,2025-01-31T08:37:17,2025-01-31T09:37:17,2025-02-01T03:37:17,16.8165,75.6994,"Incident occurred near coordinates 16.8165, 75.6994 within the jurisdiction of Vijayapura Rural PS."
1551,2025-11-11T03:16:09,2025-11-11T03:16:09,2025-11-11T20:16:09,13.3816,74.6992,"Incident occurred near coordinates 13.3816, 74.6992 within the jurisdiction of Udupi Town PS."
1552,2021-06-04T20:17:14,2021-06-05T00:17:14,2021-06-05T15:17:14,12.5992,76.9603,"Incident occurred near coordinates 12.5992, 76.9603 within the jurisdiction of Mandya Town PS."
1553,2022-11-18T01:48:49,2022-11-18T04:48:49,2022-11-19T17:48:49,15.3238,76.1099,"Incident occurred near coordinates 15.3238, 76.1099 within the jurisdiction of Koppal Town PS."
1554,2021-12-04T19:44:01,2021-12-05T00:44:01,2021-12-05T09:44:01,12.9433,77.5542,"Incident occurred near coordinates 12.9433, 77.5542 within the jurisdiction of Whitefield PS."
1555,2022-11-07T12:34:49,2022-11-07T14:34:49,2022-11-09T08:34:49,13.3363,75.7748,"Incident occurred near coordinates 13.3363, 75.7748 within the jurisdiction of Chikkamagaluru Town PS."
1556,2024-01-02T11:00:10,2024-01-02T12:00:10,2024-01-04T02:00:10,13.3613,77.185,"Incident occurred near coordinates 13.3613, 77.185 within the jurisdiction of Tumakuru Rural PS."
1557,2025-10-15T10:59:43,2025-10-15T10:59:43,2025-10-16T23:59:43,11.9122,76.8831,"Incident occurred near coordinates 11.9122, 76.8831 within the jurisdiction of Chamarajanagar Town PS."
1558,2023-09-16T07:10:21,2023-09-16T09:10:21,2023-09-18T02:10:21,14.8657,75.4135,"Incident occurred near coordinates 14.8657, 75.4135 within the jurisdiction of Haveri Town PS."
1559,2024-10-07T23:07:33,2024-10-08T01:07:33,2024-10-08T21:07:33,12.6448,77.3607,"Incident occurred near coordinates 12.6448, 77.3607 within the jurisdiction of Ramanagara Town PS."
1560,2023-11-05T20:43:26,2023-11-05T23:43:26,2023-11-06T10:43:26,17.3456,76.8903,"Incident occurred near coordinates 17.3456, 76.8903 within the jurisdiction of Kalaburagi Rural PS."
1561,2021-11-12T06:12:56,2021-11-12T12:12:56,2021-11-12T19:12:56,13.4349,77.6996,"Incident occurred near coordinates 13.4349, 77.6996 within the jurisdiction of Chikkaballapur Rural PS."
1562,2021-05-30T17:53:06,2021-05-30T18:53:06,2021-05-31T15:53:06,12.8698,75.2874,"Incident occurred near coordinates 12.8698, 75.2874 within the jurisdiction of Mangaluru North PS."
1563,2024-05-06T20:21:22,2024-05-06T22:21:22,2024-05-07T01:21:22,15.3111,76.4376,"Incident occurred near coordinates 15.3111, 76.4376 within the jurisdiction of Vijayanagara Rural PS."
1564,2023-08-22T07:46:39,2023-08-22T11:46:39,2023-08-23T06:46:39,14.5343,75.9407,"Incident occurred near coordinates 14.5343, 75.9407 within the jurisdiction of Davanagere Town PS."
1565,2022-12-18T11:50:02,2022-12-18T12:50:02,2022-12-20T01:50:02,16.7532,75.6963,"Incident occurred near coordinates 16.7532, 75.6963 within the jurisdiction of Vijayapura Rural PS."
1566,2024-09-16T00:58:35,2024-09-16T00:58:35,2024-09-16T21:58:35,16.2304,75.5874,"Incident occurred near coordinates 16.2304, 75.5874 within the jurisdiction of Bagalkot Town PS."
1567,2024-08-05T12:46:02,2024-08-05T12:46:02,2024-08-06T21:46:02,11.94,77.0017,"Incident occurred near coordinates 11.94, 77.0017 within the jurisdiction of Chamarajanagar Town PS."
1568,2026-02-07T19:28:00,2026-02-07T20:28:00,2026-02-09T09:28:00,14.7907,74.7178,"Incident occurred near coordinates 14.7907, 74.7178 within the jurisdiction of Uttara Kannada Town PS."
1569,2025-06-27T16:56:33,2025-06-27T22:56:33,2025-06-29T14:56:33,16.2356,77.356,"Incident occurred near coordinates 16.2356, 77.356 within the jurisdiction of Raichur Rural PS."
1570,2025-01-27T01:27:35,2025-01-27T02:27:35,2025-01-28T11:27:35,15.4069,74.9957,"Incident occurred near coordinates 15.4069, 74.9957 within the jurisdiction of Dharwad Town PS."
1571,2022-10-17T20:46:19,2022-10-17T22:46:19,2022-10-19T01:46:19,13.0423,77.5781,"Incident occurred near coordinates 13.0423, 77.5781 within the jurisdiction of Koramangala PS."
1572,2026-06-17T04:55:51,2026-06-17T06:55:51,2026-06-18T05:55:51,13.1506,78.0792,"Incident occurred near coordinates 13.1506, 78.0792 within the jurisdiction of Kolar Rural PS."
1573,2021-11-10T17:20:07,2021-11-10T17:20:07,2021-11-11T23:20:07,14.8212,74.6814,"Incident occurred near coordinates 14.8212, 74.6814 within the jurisdiction of Uttara Kannada Rural PS."
1574,2023-10-27T05:45:56,2023-10-27T11:45:56,2023-10-27T20:45:56,17.3957,76.7641,"Incident occurred near coordinates 17.3957, 76.7641 within the jurisdiction of Kalaburagi Rural PS."
1575,2025-08-29T01:00:01,2025-08-29T04:00:01,2025-08-30T22:00:01,13.2215,77.5579,"Incident occurred near coordinates 13.2215, 77.5579 within the jurisdiction of Bengaluru Rural Rural PS."
1576,2026-05-15T18:01:58,2026-05-15T21:01:58,2026-05-16T14:01:58,13.1083,78.1124,"Incident occurred near coordinates 13.1083, 78.1124 within the jurisdiction of Kolar Rural PS."
1577,2022-11-26T02:01:59,2022-11-26T04:01:59,2022-11-26T17:01:59,13.164,78.0827,"Incident occurred near coordinates 13.164, 78.0827 within the jurisdiction of Kolar Town PS."
1578,2022-04-20T02:58:22,2022-04-20T06:58:22,2022-04-21T21:58:22,13.2937,75.7684,"Incident occurred near coordinates 13.2937, 75.7684 within the jurisdiction of Chikkamagaluru Rural PS."
1579,2023-06-11T14:01:55,2023-06-11T14:01:55,2023-06-12T17:01:55,15.1906,76.9471,"Incident occurred near coordinates 15.1906, 76.9471 within the jurisdiction of Ballari Town PS."
1580,2021-11-14T19:13:08,2021-11-14T23:13:08,2021-11-16T13:13:08,13.1027,78.1104,"Incident occurred near coordinates 13.1027, 78.1104 within the jurisdiction of Kolar Town PS."
1581,2025-02-18T16:23:12,2025-02-18T21:23:12,2025-02-20T08:23:12,17.2843,76.8317,"Incident occurred near coordinates 17.2843, 76.8317 within the jurisdiction of Kalaburagi Rural PS."
1582,2023-03-18T07:20:01,2023-03-18T12:20:01,2023-03-19T20:20:01,16.1611,75.6532,"Incident occurred near coordinates 16.1611, 75.6532 within the jurisdiction of Bagalkot Town PS."
1583,2021-04-09T01:44:39,2021-04-09T06:44:39,2021-04-09T14:44:39,13.3114,74.7612,"Incident occurred near coordinates 13.3114, 74.7612 within the jurisdiction of Udupi Town PS."
1584,2024-03-21T12:56:43,2024-03-21T17:56:43,2024-03-23T12:56:43,13.3046,77.1079,"Incident occurred near coordinates 13.3046, 77.1079 within the jurisdiction of Tumakuru Town PS."
1585,2021-09-24T22:56:49,2021-09-25T03:56:49,2021-09-26T21:56:49,14.1552,76.3764,"Incident occurred near coordinates 14.1552, 76.3764 within the jurisdiction of Chitradurga Town PS."
1586,2024-04-15T11:28:17,2024-04-15T14:28:17,2024-04-15T20:28:17,16.2461,75.6731,"Incident occurred near coordinates 16.2461, 75.6731 within the jurisdiction of Bagalkot Rural PS."
1587,2021-06-19T19:11:48,2021-06-19T22:11:48,2021-06-21T20:11:48,12.2832,76.5959,"Incident occurred near coordinates 12.2832, 76.5959 within the jurisdiction of Saraswathipuram PS."
1588,2026-03-26T08:04:37,2026-03-26T10:04:37,2026-03-26T15:04:37,16.2138,77.2714,"Incident occurred near coordinates 16.2138, 77.2714 within the jurisdiction of Raichur Town PS."
1589,2026-06-30T18:04:32,2026-06-30T22:04:32,2026-06-30T23:04:32,16.8192,77.1141,"Incident occurred near coordinates 16.8192, 77.1141 within the jurisdiction of Yadgir Town PS."
1590,2023-06-16T17:05:55,2023-06-16T17:05:55,2023-06-16T23:05:55,15.4847,75.0634,"Incident occurred near coordinates 15.4847, 75.0634 within the jurisdiction of Dharwad Town PS."
1591,2024-06-13T04:25:36,2024-06-13T10:25:36,2024-06-13T11:25:36,12.9852,76.1803,"Incident occurred near coordinates 12.9852, 76.1803 within the jurisdiction of Hassan Town PS."
1592,2023-09-01T01:46:57,2023-09-01T05:46:57,2023-09-02T01:46:57,13.9739,75.6248,"Incident occurred near coordinates 13.9739, 75.6248 within the jurisdiction of Shivamogga Town PS."
1593,2021-03-15T09:41:10,2021-03-15T10:41:10,2021-03-15T17:41:10,15.2035,76.9036,"Incident occurred near coordinates 15.2035, 76.9036 within the jurisdiction of Ballari Rural PS."
1594,2022-05-18T13:35:41,2022-05-18T14:35:41,2022-05-20T02:35:41,16.1959,77.3247,"Incident occurred near coordinates 16.1959, 77.3247 within the jurisdiction of Raichur Rural PS."
1595,2021-12-13T22:34:52,2021-12-14T03:34:52,2021-12-15T17:34:52,11.9288,76.9564,"Incident occurred near coordinates 11.9288, 76.9564 within the jurisdiction of Chamarajanagar Rural PS."
1596,2025-10-07T08:22:12,2025-10-07T14:22:12,2025-10-08T13:22:12,16.2102,77.3614,"Incident occurred near coordinates 16.2102, 77.3614 within the jurisdiction of Raichur Town PS."
1597,2024-04-28T07:03:08,2024-04-28T10:03:08,2024-04-28T13:03:08,15.1826,76.4187,"Incident occurred near coordinates 15.1826, 76.4187 within the jurisdiction of Vijayanagara Rural PS."
1598,2022-02-28T07:20:56,2022-02-28T09:20:56,2022-02-28T12:20:56,16.2476,77.337,"Incident occurred near coordinates 16.2476, 77.337 within the jurisdiction of Raichur Town PS."
1599,2025-02-18T22:36:35,2025-02-18T22:36:35,2025-02-19T17:36:35,12.2499,76.5864,"Incident occurred near coordinates 12.2499, 76.5864 within the jurisdiction of Narasimharaja PS."
1600,2021-06-20T03:14:07,2021-06-20T05:14:07,2021-06-20T09:14:07,13.002,77.5146,"Incident occurred near coordinates 13.002, 77.5146 within the jurisdiction of Cubbon Park PS."
1601,2021-08-18T06:53:44,2021-08-18T09:53:44,2021-08-18T17:53:44,15.7971,74.5639,"Incident occurred near coordinates 15.7971, 74.5639 within the jurisdiction of Camp PS."
1602,2025-10-08T23:30:03,2025-10-09T05:30:03,2025-10-10T04:30:03,12.3131,76.7146,"Incident occurred near coordinates 12.3131, 76.7146 within the jurisdiction of Saraswathipuram PS."
1603,2023-09-12T21:58:27,2023-09-13T02:58:27,2023-09-14T00:58:27,13.5028,77.7979,"Incident occurred near coordinates 13.5028, 77.7979 within the jurisdiction of Chikkaballapur Rural PS."
1604,2022-04-29T05:57:08,2022-04-29T06:57:08,2022-04-30T10:57:08,12.5665,76.8168,"Incident occurred near coordinates 12.5665, 76.8168 within the jurisdiction of Mandya Town PS."
1605,2024-12-07T18:07:59,2024-12-07T21:07:59,2024-12-08T12:07:59,13.1489,78.0558,"Incident occurred near coordinates 13.1489, 78.0558 within the jurisdiction of Kolar Town PS."
1606,2024-11-12T04:38:53,2024-11-12T04:38:53,2024-11-12T19:38:53,15.2414,76.44,"Incident occurred near coordinates 15.2414, 76.44 within the jurisdiction of Vijayanagara Town PS."
1607,2025-06-05T07:37:08,2025-06-05T09:37:08,2025-06-06T05:37:08,13.392,75.7122,"Incident occurred near coordinates 13.392, 75.7122 within the jurisdiction of Chikkamagaluru Rural PS."
1608,2024-08-16T19:15:05,2024-08-16T21:15:05,2024-08-17T01:15:05,13.4706,77.7249,"Incident occurred near coordinates 13.4706, 77.7249 within the jurisdiction of Chikkaballapur Town PS."
1609,2025-07-07T15:52:55,2025-07-07T18:52:55,2025-07-09T07:52:55,15.4047,74.9764,"Incident occurred near coordinates 15.4047, 74.9764 within the jurisdiction of Dharwad Town PS."
1610,2022-03-29T20:13:17,2022-03-29T21:13:17,2022-03-30T21:13:17,15.435,74.9537,"Incident occurred near coordinates 15.435, 74.9537 within the jurisdiction of Dharwad Town PS."
1611,2025-11-10T19:30:00,2025-11-10T20:30:00,2025-11-12T16:30:00,13.9454,75.5827,"Incident occurred near coordinates 13.9454, 75.5827 within the jurisdiction of Shivamogga Town PS."
1612,2021-09-23T03:17:34,2021-09-23T03:17:34,2021-09-23T11:17:34,12.9373,76.104,"Incident occurred near coordinates 12.9373, 76.104 within the jurisdiction of Hassan Rural PS."
1613,2021-05-14T11:25:13,2021-05-14T13:25:13,2021-05-15T14:25:13,13.2603,77.19,"Incident occurred near coordinates 13.2603, 77.19 within the jurisdiction of Tumakuru Town PS."
1614,2021-12-10T17:12:51,2021-12-10T17:12:51,2021-12-12T05:12:51,12.9483,76.0765,"Incident occurred near coordinates 12.9483, 76.0765 within the jurisdiction of Hassan Town PS."
1615,2022-04-10T00:02:14,2022-04-10T01:02:14,2022-04-10T04:02:14,16.8446,75.7426,"Incident occurred near coordinates 16.8446, 75.7426 within the jurisdiction of Vijayapura Rural PS."
1616,2021-07-25T17:54:01,2021-07-25T18:54:01,2021-07-27T14:54:01,12.5599,76.9074,"Incident occurred near coordinates 12.5599, 76.9074 within the jurisdiction of Mandya Rural PS."
1617,2023-08-02T04:09:40,2023-08-02T09:09:40,2023-08-03T21:09:40,17.3994,76.7907,"Incident occurred near coordinates 17.3994, 76.7907 within the jurisdiction of Kalaburagi Town PS."
1618,2025-07-02T09:09:18,2025-07-02T10:09:18,2025-07-02T15:09:18,12.8414,75.1941,"Incident occurred near coordinates 12.8414, 75.1941 within the jurisdiction of Mangaluru North PS."
1619,2024-05-16T13:22:29,2024-05-16T14:22:29,2024-05-17T00:22:29,16.1514,75.6322,"Incident occurred near coordinates 16.1514, 75.6322 within the jurisdiction of Bagalkot Town PS."
1620,2024-03-07T09:45:55,2024-03-07T11:45:55,2024-03-08T02:45:55,11.9489,76.8759,"Incident occurred near coordinates 11.9489, 76.8759 within the jurisdiction of Chamarajanagar Town PS."
1621,2021-03-27T08:15:38,2021-03-27T08:15:38,2021-03-28T11:15:38,14.2962,76.3274,"Incident occurred near coordinates 14.2962, 76.3274 within the jurisdiction of Chitradurga Rural PS."
